graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,ratio
erdos-renyi,25,9,52.0,0.052104208416833664,0.9308617234468938,32,13,4d,"[N:T1,0,[], N:T0,34.0,[], N:T12,0,[]]",0.33
erdos-renyi,25,7,54.0,0.06264501160092807,0.9663573085846868,42,13,6d,"[N:T1,0,[], N:T21,36.0,[], N:T15,0,[]]",0.25
erdos-renyi,25,7,42.0,0.0546875,0.9309895833333334,42,12,6d,"[N:T2,0,[], N:T23,28.0,[], N:T17,0,[]]",0.25
erdos-renyi,25,7,50.0,0.0748502994011976,1.3368263473053892,36,19,6d,"[N:T2,0,[], N:T10,32.0,[], N:T12,0,[]]",0.25
erdos-renyi,25,7,60.0,0.08064516129032258,0.9556451612903226,36,11,6d,"[N:T13,0,[], N:T15,32.0,[], N:T17,0,[]]",0.25
erdos-renyi,25,7,54.0,0.057815845824411134,1.2034261241970021,42,15,6d,"[N:T16,0,[], N:T11,18.0,[], N:T20,0,[]]",0.25
erdos-renyi,25,9,54.0,0.04838709677419355,0.8440860215053764,48,12,6d,"[N:T8,0,[], N:T24,36.0,[], N:T19,0,[]]",0.33
erdos-renyi,25,9,56.0,0.0625,0.8560267857142857,48,11,6d,"[N:T9,0,[], N:T4,28.0,[], N:T23,0,[]]",0.33
erdos-renyi,25,9,62.0,0.059845559845559844,0.9527027027027027,48,13,6d,"[N:T9,0,[], N:T11,28.0,[], N:T17,0,[]]",0.33
erdos-renyi,25,9,62.0,0.06724511930585683,0.8763557483731019,48,11,6d,"[N:T17,0,[], N:T19,28.0,[], N:T18,0,[]]",0.33
erdos-renyi,25,9,54.0,0.045075125208681135,0.9415692821368948,54,15,6d,"[N:T16,0,[], N:T12,22.0,[], N:T22,0,[]]",0.33
erdos-renyi,25,7,54.0,0.06443914081145585,0.8854415274463007,48,10,8d,"[N:T11,0,[], N:T21,26.0,[], N:T15,0,[]]",0.25
erdos-renyi,25,7,54.0,0.05818965517241379,0.9407327586206896,56,14,8d,"[N:T5,0,[], N:T7,18.0,[], N:T9,0,[]]",0.25
erdos-renyi,25,7,54.0,0.048736462093862815,0.8312274368231047,72,12,8d,"[N:T1,0,[], N:T15,36.0,[], N:T3,0,[]]",0.25
erdos-renyi,25,7,54.0,0.05465587044534413,0.9331983805668016,56,12,8d,"[N:T16,0,[], N:T3,36.0,[], N:T19,0,[]]",0.25
erdos-renyi,25,7,60.0,0.061855670103092786,1.147422680412371,64,17,8d,"[N:T19,0,[], N:T16,36.0,[], N:T24,0,[]]",0.25
erdos-renyi,25,9,56.0,0.049557522123893805,0.9911504424778761,72,12,8d,"[N:T4,0,[], N:T16,26.0,[], N:T24,0,[]]",0.33
erdos-renyi,25,9,48.0,0.04460966542750929,0.8355018587360595,64,13,8d,"[N:T10,0,[], N:T22,24.0,[], N:T23,0,[]]",0.33
erdos-renyi,25,9,46.0,0.043478260869565216,0.8364839319470699,64,12,8d,"[N:T4,0,[], N:T19,14.0,[], N:T22,0,[]]",0.33
erdos-renyi,25,9,52.0,0.04896421845574388,0.8983050847457628,64,12,8d,"[N:T1,0,[], N:T20,34.0,[], N:T11,0,[]]",0.33
erdos-renyi,25,9,54.0,0.04981549815498155,0.9916974169741697,72,16,8d,"[N:T8,0,[], N:T3,36.0,[], N:T19,0,[]]",0.33
erdos-renyi,25,7,54.0,0.060133630289532294,0.6458797327394209,70,11,10d,"[N:T0,0,[], N:T5,26.0,[], N:T1,0,[]]",0.25
erdos-renyi,25,7,40.0,0.05115089514066496,0.7787723785166241,70,11,10d,"[N:T10,0,[], N:T13,18.0,[], N:T16,0,[]]",0.25
erdos-renyi,25,7,46.0,0.0744336569579288,0.8851132686084142,50,10,10d,"[N:T6,0,[], N:T4,28.0,[], N:T24,0,[]]",0.25
erdos-renyi,25,7,52.0,0.05394190871369295,0.9854771784232366,70,13,10d,"[N:T3,0,[], N:T8,18.0,[], N:T9,0,[]]",0.25
erdos-renyi,25,7,54.0,0.047957371225577264,0.9289520426287744,80,11,10d,"[N:T9,0,[], N:T22,36.0,[], N:T12,0,[]]",0.25
erdos-renyi,25,9,54.0,0.05027932960893855,0.8966480446927374,80,12,10d,"[N:T18,0,[], N:T20,32.0,[], N:T19,0,[]]",0.33
erdos-renyi,25,9,62.0,0.05916030534351145,0.7643129770992366,80,12,10d,"[N:T4,0,[], N:T13,30.0,[], N:T10,0,[]]",0.33
erdos-renyi,25,9,40.0,0.04338394793926247,0.9295010845986985,70,12,10d,"[N:T6,0,[], N:T4,22.0,[], N:T11,0,[]]",0.33
erdos-renyi,25,9,66.0,0.06707317073170732,1.016260162601626,80,11,10d,"[N:T18,0,[], N:T24,32.0,[], N:T22,0,[]]",0.33
erdos-renyi,25,9,74.0,0.0589171974522293,1.210987261146497,100,18,10d,"[N:T15,0,[], N:T4,32.0,[], N:T24,0,[]]",0.33
erdos-renyi,25,7,52.0,0.06372549019607843,0.8382352941176471,72,10,12d,"[N:T11,0,[], N:T13,18.0,[], N:T18,0,[]]",0.25
erdos-renyi,25,7,48.0,0.05357142857142857,0.875,84,11,12d,"[N:T1,0,[], N:T11,18.0,[], N:T9,0,[]]",0.25
erdos-renyi,25,7,48.0,0.05417607223476298,0.827313769751693,72,10,12d,"[N:T6,0,[], N:T7,18.0,[], N:T16,0,[]]",0.25
erdos-renyi,25,7,52.0,0.06896551724137931,0.8461538461538461,72,10,12d,"[N:T0,0,[], N:T18,34.0,[], N:T20,0,[]]",0.25
erdos-renyi,25,7,52.0,0.06419753086419754,0.8580246913580247,84,12,12d,"[N:T4,0,[], N:T5,18.0,[], N:T19,0,[]]",0.25
erdos-renyi,25,9,48.0,0.046153846153846156,1.0451923076923078,120,16,12d,"[N:T11,0,[], N:T10,30.0,[], N:T21,0,[]]",0.33
erdos-renyi,25,9,48.0,0.04743083003952569,0.8063241106719368,96,12,12d,"[N:T3,0,[], N:T7,20.0,[], N:T18,0,[]]",0.33
erdos-renyi,25,9,56.0,0.05363984674329502,0.9693486590038314,108,13,12d,"[N:T7,0,[], N:T10,26.0,[], N:T17,0,[]]",0.33
erdos-renyi,25,9,62.0,0.060077519379844964,0.8914728682170543,96,13,12d,"[N:T3,0,[], N:T8,36.0,[], N:T6,0,[]]",0.33
erdos-renyi,25,9,54.0,0.060267857142857144,1.1149553571428572,96,16,12d,"[N:T20,0,[], N:T14,28.0,[], N:T21,0,[]]",0.33
erdos-renyi,50,13,79.0,0.023766546329723224,0.9103489771359807,10,25,10,"[N:T6,0,[], N:T13,12.0,[], N:T23,10.0,[], N:T43,12.0,[], N:T47,0,[]]",0.25
erdos-renyi,50,13,81.0,0.024515738498789345,0.9797215496368039,10,27,10,"[N:T9,0,[], N:T2,12.0,[], N:T24,12.0,[], N:T11,12.0,[], N:T23,0,[]]",0.25
erdos-renyi,50,13,56.0,0.017391304347826087,0.8708074534161491,10,26,10,"[N:T1,0,[], N:T37,30.0,[], N:T41,0,[]]",0.25
erdos-renyi,50,13,58.0,0.017934446505875078,1.0782312925170068,10,28,10,"[N:T2,0,[], N:T0,14.0,[], N:T44,14.0,[], N:T41,0,[]]",0.25
erdos-renyi,50,13,87.0,0.026968381897086176,0.9956602603843769,10,30,10,"[N:T43,0,[], N:T28,6.0,[], N:T33,6.0,[], N:T32,2.0,[], N:T29,4.0,[], N:T38,10.0,[], N:T46,0,[]]",0.25
erdos-renyi,50,17,108.0,0.02706766917293233,0.9363408521303258,10,30,10,"[N:T0,0,[], N:T13,16.0,[], N:T48,14.0,[], N:T25,14.0,[], N:T19,0,[]]",0.33
erdos-renyi,50,17,120.0,0.028050490883590462,1.009116409537167,10,30,10,"[N:T7,0,[], N:T32,16.0,[], N:T49,14.0,[], N:T25,14.0,[], N:T46,0,[]]",0.33
erdos-renyi,50,17,120.0,0.02826189354686764,1.1267074894017899,10,32,10,"[N:T46,0,[], N:T16,6.0,[], N:T0,4.0,[], N:T16,6.0,[], N:T3,6.0,[], N:T49,0,[]]",0.33
erdos-renyi,50,17,111.0,0.027245949926362298,0.8591065292096219,10,28,10,"[N:T8,0,[], N:T11,18.0,[], N:T39,16.0,[], N:T25,16.0,[], N:T30,0,[]]",0.33
erdos-renyi,50,17,103.0,0.02467656923814087,1.0493531384762818,10,32,10,"[N:T8,0,[], N:T4,24.0,[], N:T0,18.0,[], N:T22,0,[]]",0.33
erdos-renyi,50,13,56.0,0.01557285873192436,1.0058398220244715,16,29,16,"[N:T42,0,[], N:T43,30.0,[], N:T48,0,[]]",0.25
erdos-renyi,50,13,62.0,0.020448548812664908,0.8459762532981531,16,20,16,"[N:T34,0,[], N:T49,30.0,[], N:T37,0,[]]",0.25
erdos-renyi,50,13,56.0,0.01717791411042945,0.8325153374233129,16,22,16,"[N:T9,0,[], N:T25,30.0,[], N:T15,0,[]]",0.25
erdos-renyi,50,13,56.0,0.018217306441119064,0.8269355888093689,16,19,16,"[N:T18,0,[], N:T7,32.0,[], N:T32,0,[]]",0.25
erdos-renyi,50,13,62.0,0.020421607378129116,0.8445322793148881,16,21,16,"[N:T27,0,[], N:T1,34.0,[], N:T32,0,[]]",0.25
erdos-renyi,50,17,72.0,0.017142857142857144,0.9578571428571429,16,26,16,"[N:T32,0,[], N:T24,36.0,[], N:T49,0,[]]",0.33
erdos-renyi,50,17,66.0,0.016058394160583942,1.0201946472019465,16,29,16,"[N:T15,0,[], N:T28,34.0,[], N:T49,0,[]]",0.33
erdos-renyi,50,17,52.0,0.013231552162849873,0.9040712468193384,16,28,16,"[N:T5,0,[], N:T23,28.0,[], N:T11,0,[]]",0.33
erdos-renyi,50,17,70.0,0.017275419545903257,0.9054787759131293,16,26,16,"[N:T33,0,[], N:T13,34.0,[], N:T41,0,[]]",0.33
erdos-renyi,50,17,60.0,0.015022533800701052,0.9396594892338508,16,28,16,"[N:T4,0,[], N:T46,32.0,[], N:T24,0,[]]",0.33
erdos-renyi,50,13,54.0,0.017578125,0.8792317708333334,24,20,24,"[N:T3,0,[], N:T25,18.0,[], N:T16,0,[]]",0.25
erdos-renyi,50,13,50.0,0.015042117930204572,0.8378459687123947,24,22,24,"[N:T14,0,[], N:T28,24.0,[], N:T49,0,[]]",0.25
erdos-renyi,50,13,66.0,0.019939577039274924,0.850453172205438,24,19,24,"[N:T5,0,[], N:T34,32.0,[], N:T24,0,[]]",0.25
erdos-renyi,50,13,52.0,0.016698779704560053,0.8766859344894027,24,23,24,"[N:T0,0,[], N:T17,18.0,[], N:T12,0,[]]",0.25
erdos-renyi,50,13,68.0,0.019263456090651557,0.9223796033994335,24,22,24,"[N:T3,0,[], N:T29,36.0,[], N:T28,0,[]]",0.25
erdos-renyi,50,17,54.0,0.013170731707317073,0.8324390243902439,24,26,24,"[N:T34,0,[], N:T22,36.0,[], N:T46,0,[]]",0.33
erdos-renyi,50,17,66.0,0.014945652173913044,0.8881340579710145,24,25,24,"[N:T40,0,[], N:T31,30.0,[], N:T47,0,[]]",0.33
erdos-renyi,50,17,66.0,0.015558698727015558,0.9655822725129656,24,28,24,"[N:T8,0,[], N:T10,32.0,[], N:T31,0,[]]",0.33
erdos-renyi,50,17,58.0,0.013370216689718764,0.8930382664822499,24,25,24,"[N:T6,0,[], N:T1,24.0,[], N:T17,0,[]]",0.33
erdos-renyi,50,17,60.0,0.013679890560875513,0.8470132238942089,24,26,24,"[N:T8,0,[], N:T42,30.0,[], N:T39,0,[]]",0.33
erdos-renyi,50,13,54.0,0.016864459712679577,0.9209868831980013,48,25,48,"[N:T16,0,[], N:T36,26.0,[], N:T25,0,[]]",0.25
erdos-renyi,50,13,66.0,0.01935483870967742,0.8472140762463343,48,22,48,"[N:T8,0,[], N:T26,34.0,[], N:T10,0,[]]",0.25
erdos-renyi,50,13,54.0,0.017142857142857144,1.0657142857142856,48,28,48,"[N:T32,0,[], N:T21,36.0,[], N:T40,0,[]]",0.25
erdos-renyi,50,13,54.0,0.016403402187120292,0.8912515188335358,48,21,48,"[N:T1,0,[], N:T38,18.0,[], N:T36,0,[]]",0.25
erdos-renyi,50,13,56.0,0.016587677725118485,0.8335308056872038,48,21,48,"[N:T8,0,[], N:T6,28.0,[], N:T41,0,[]]",0.25
erdos-renyi,50,17,60.0,0.013309671694764862,0.8637976929902396,48,26,48,"[N:T29,0,[], N:T16,28.0,[], N:T32,0,[]]",0.33
erdos-renyi,50,17,56.0,0.014351614556637622,0.9915427985648385,48,29,48,"[N:T34,0,[], N:T8,28.0,[], N:T36,0,[]]",0.33
erdos-renyi,50,17,54.0,0.013643254168772108,0.8895907023749369,48,27,48,"[N:T1,0,[], N:T16,18.0,[], N:T34,0,[]]",0.33
erdos-renyi,50,17,64.0,0.015087223008015087,0.9245638849599246,48,26,48,"[N:T6,0,[], N:T16,30.0,[], N:T7,0,[]]",0.33
erdos-renyi,50,17,62.0,0.01340250756593169,0.9535235624729789,48,30,48,"[N:T14,0,[], N:T9,32.0,[], N:T45,0,[]]",0.33
erdos-renyi,50,13,50.0,0.017445917655268667,0.8548499651081647,11,21,1d,"[N:T6,0,[], N:T26,18.0,[], N:T10,0,[]]",0.25
erdos-renyi,50,13,68.0,0.020274299344066785,0.8810375670840788,13,22,1d,"[N:T14,0,[], N:T33,32.0,[], N:T25,0,[]]",0.25
erdos-renyi,50,13,54.0,0.01651376146788991,0.882262996941896,13,21,1d,"[N:T16,0,[], N:T9,18.0,[], N:T29,0,[]]",0.25
