graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,ratio
erdos-renyi,100,25,31.0,0.0024444093991483995,0.8242390790096199,48,41,48,"[T4 W: 0, T94 W: 15.0, T97 W: 0]",0.25
erdos-renyi,100,25,31.0,0.0024720893141945773,0.8365231259968102,48,40,48,"[T3 W: 0, T17 W: 15.0, T21 W: 0]",0.25
erdos-renyi,100,25,32.0,0.002504696305572949,0.8141045710707576,48,40,48,"[T43 W: 0, T85 W: 16.0, T92 W: 0]",0.25
erdos-renyi,100,25,31.0,0.0024851691518358184,0.7922879589546257,48,38,48,"[T81 W: 0, T12 W: 13.0, T89 W: 0]",0.25
erdos-renyi,100,25,30.0,0.002413515687851971,0.8321802091713596,48,40,48,"[T48 W: 0, T94 W: 13.0, T54 W: 0]",0.25
erdos-renyi,100,25,31.0,0.0025811823480432973,0.8211490424646128,48,39,48,"[T9 W: 0, T39 W: 14.0, T10 W: 0]",0.25
erdos-renyi,100,25,32.0,0.0024412572474824534,0.8426914861153494,48,42,48,"[T5 W: 0, T75 W: 15.0, T91 W: 0]",0.25
erdos-renyi,100,25,29.0,0.002411040904556036,0.8301463252411041,48,38,48,"[T28 W: 0, T27 W: 15.0, T42 W: 0]",0.25
erdos-renyi,100,25,28.0,0.0022708840227088404,0.8295214922952149,48,40,48,"[T12 W: 0, T88 W: 14.0, T56 W: 0]",0.25
erdos-renyi,100,25,28.0,0.00228310502283105,0.9145466405740378,48,42,48,"[T46 W: 0, T79 W: 16.0, T93 W: 0]",0.25
erdos-renyi,100,25,32.0,0.002638522427440633,0.7781167546174143,48,38,48,"[T12 W: 0, T41 W: 15.0, T16 W: 0]",0.25
erdos-renyi,100,25,31.0,0.00248039686349816,0.8157305168827013,48,38,48,"[T42 W: 0, T59 W: 16.0, T75 W: 0]",0.25
erdos-renyi,100,25,29.0,0.0024271844660194173,0.8267492467358554,48,37,48,"[T6 W: 0, T55 W: 11.0, T70 W: 0]",0.25
erdos-renyi,100,25,31.0,0.002570054717293981,0.8160338252362792,48,39,48,"[T6 W: 0, T89 W: 13.0, T98 W: 0]",0.25
erdos-renyi,100,25,35.0,0.002933288635601743,0.8756285618504861,48,38,48,"[T54 W: 0, T55 W: 18.0, T94 W: 0]",0.25
erdos-renyi,100,25,32.0,0.00270042194092827,0.9192405063291139,48,42,48,"[T13 W: 0, T24 W: 15.0, T96 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0028418589100635237,0.792711467736543,48,37,48,"[T29 W: 0, T3 W: 16.0, T81 W: 0]",0.25
erdos-renyi,100,25,32.0,0.002536059597400539,0.8455381201458234,48,41,48,"[T55 W: 0, T88 W: 16.0, T64 W: 0]",0.25
erdos-renyi,100,25,31.0,0.0024603174603174604,0.8032539682539682,48,39,48,"[T32 W: 0, T91 W: 16.0, T45 W: 0]",0.25
erdos-renyi,100,25,34.0,0.002775510204081633,0.8138775510204082,48,39,48,"[T71 W: 0, T5 W: 18.0, T77 W: 0]",0.25
erdos-renyi,100,25,33.0,0.0026332588573252476,0.8053782317267795,48,39,48,"[T8 W: 0, T24 W: 15.0, T64 W: 0]",0.25
erdos-renyi,100,25,32.0,0.002523659305993691,0.8167192429022082,48,39,48,"[T4 W: 0, T6 W: 17.0, T44 W: 0]",0.25
erdos-renyi,100,25,31.0,0.0024716951044490513,0.8104767979588582,48,37,48,"[T3 W: 0, T17 W: 18.0, T5 W: 0]",0.25
erdos-renyi,100,25,33.0,0.0027191825972313777,0.8192979564930785,48,39,48,"[T15 W: 0, T55 W: 16.0, T99 W: 0]",0.25
erdos-renyi,100,25,34.0,0.00273048506264054,0.8214744619338259,48,42,48,"[T25 W: 0, T34 W: 17.0, T44 W: 0]",0.25
erdos-renyi,100,25,32.0,0.002560819462227913,0.8155409731113956,48,38,48,"[T58 W: 0, T83 W: 15.0, T86 W: 0]",0.25
erdos-renyi,100,25,36.0,0.00295955277869122,0.8268661624465636,48,39,48,"[T20 W: 0, T77 W: 18.0, T90 W: 0]",0.25
erdos-renyi,100,25,32.0,0.002550207204335352,0.8298533630857508,48,41,48,"[T15 W: 0, T71 W: 16.0, T80 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0026455026455026454,0.8232959850606909,48,38,48,"[T7 W: 0, T29 W: 18.0, T56 W: 0]",0.25
erdos-renyi,100,25,33.0,0.0027712462210278802,0.782079274437353,48,38,48,"[T6 W: 0, T90 W: 16.0, T88 W: 0]",0.25
erdos-renyi,100,25,30.0,0.0024855012427506215,0.9085335542667772,48,41,48,"[T39 W: 0, T1 W: 15.0, T40 W: 0]",0.25
erdos-renyi,100,25,29.0,0.002468085106382979,0.8031489361702128,48,38,48,"[T18 W: 0, T80 W: 13.0, T67 W: 0]",0.25
erdos-renyi,100,25,27.0,0.002219299687654118,0.7922077922077922,48,40,48,"[T11 W: 0, T35 W: 9.0, T20 W: 0]",0.25
erdos-renyi,100,25,32.0,0.0026324448831852583,0.85357025337282,48,40,48,"[T63 W: 0, T58 W: 15.0, T66 W: 0]",0.25
erdos-renyi,100,25,29.0,0.002399073461283918,0.8241230972865652,48,41,48,"[T26 W: 0, T10 W: 13.0, T33 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0027868852459016396,0.7845901639344263,48,36,48,"[T17 W: 0, T5 W: 17.0, T30 W: 0]",0.25
erdos-renyi,100,25,30.0,0.002376049421827974,0.8564866149215904,48,41,48,"[T43 W: 0, T65 W: 17.0, T95 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0028600269179004036,0.8376514131897712,48,37,48,"[T3 W: 0, T93 W: 18.0, T18 W: 0]",0.25
erdos-renyi,100,25,33.0,0.0027689209598925992,0.8267326732673267,48,40,48,"[T30 W: 0, T78 W: 17.0, T90 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0026459143968871595,0.8826459143968871,48,42,48,"[T7 W: 0, T57 W: 17.0, T18 W: 0]",0.25
erdos-renyi,100,25,31.0,0.002617359000337724,0.799645390070922,48,37,48,"[T24 W: 0, T41 W: 14.0, T49 W: 0]",0.25
erdos-renyi,100,25,31.0,0.002512155591572123,0.8285251215559157,48,39,48,"[T10 W: 0, T3 W: 16.0, T51 W: 0]",0.25
erdos-renyi,100,25,31.0,0.0025211450878334417,0.8311646063760573,48,39,48,"[T12 W: 0, T42 W: 13.0, T83 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0028011204481792717,0.8406656780359203,48,40,48,"[T6 W: 0, T69 W: 18.0, T78 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0027361982938998875,0.9402864960566554,48,45,48,"[T26 W: 0, T90 W: 17.0, T69 W: 0]",0.25
erdos-renyi,100,25,35.0,0.0027729361432419584,0.811044208524798,48,41,48,"[T34 W: 0, T10 W: 17.0, T87 W: 0]",0.25
erdos-renyi,100,25,33.0,0.0026446545920820646,0.8726558743388364,48,41,48,"[T57 W: 0, T50 W: 15.0, T63 W: 0]",0.25
erdos-renyi,100,25,34.0,0.0028390113560454243,0.8191382765531062,48,39,48,"[T60 W: 0, T48 W: 18.0, T97 W: 0]",0.25
