graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,ratio
erdos-renyi,25,7,31.0,0.03555045871559633,0.8692660550458715,16,11,16,"[T3 W: 0, T9 W: 15.0, T15 W: 0]",0.25
erdos-renyi,25,9,28.0,0.026923076923076925,0.9278846153846154,16,13,16,"[T10 W: 0, T13 W: 11.0, T22 W: 0]",0.33
erdos-renyi,25,9,29.0,0.03152173913043478,0.941304347826087,16,12,16,"[T7 W: 0, T9 W: 16.0, T18 W: 0]",0.33
erdos-renyi,25,9,33.0,0.027545909849749584,0.8989983305509182,16,13,16,"[T10 W: 0, T15 W: 16.0, T20 W: 0]",0.33
erdos-renyi,25,9,26.0,0.025793650793650792,0.8759920634920635,16,11,16,"[T22 W: 0, T10 W: 15.0, T23 W: 0]",0.33
erdos-renyi,25,9,26.0,0.02857142857142857,0.9417582417582417,16,12,16,"[T1 W: 0, T8 W: 11.0, T10 W: 0]",0.33
erdos-renyi,25,12,33.0,0.02185430463576159,0.9854304635761589,16,16,16,"[T6 W: 0, T13 W: 16.0, T11 W: 0]",0.45
erdos-renyi,25,12,29.0,0.019890260631001373,0.9993141289437586,16,15,16,"[T18 W: 0, T20 W: 16.0, T22 W: 0]",0.45
erdos-renyi,25,12,25.0,0.018195050946142648,0.9526928675400291,16,14,16,"[T8 W: 0, T18 W: 17.0, T13 W: 0]",0.45
erdos-renyi,25,12,34.0,0.022546419098143235,1.1823607427055702,16,18,16,"[T6 W: 0, T23 W: 16.0, T22 W: 0]",0.45
erdos-renyi,25,12,30.0,0.019011406844106463,1.0994930291508238,16,19,16,"[T5 W: 0, T13 W: 16.0, T12 W: 0]",0.45
erdos-renyi,25,15,33.0,0.018835616438356163,0.9366438356164384,16,17,16,"[T5 W: 0, T13 W: 17.0, T8 W: 0]",0.6
erdos-renyi,25,15,31.0,0.017573696145124718,0.9812925170068028,16,18,16,"[T13 W: 0, T4 W: 18.0, T15 W: 0]",0.6
erdos-renyi,25,15,29.0,0.01768292682926829,0.901829268292683,16,18,16,"[T21 W: 0, T17 W: 15.0, T23 W: 0]",0.6
erdos-renyi,25,15,28.0,0.016374269005847954,0.995906432748538,16,17,16,"[T1 W: 0, T18 W: 17.0, T5 W: 0]",0.6
erdos-renyi,25,15,47.0,0.025683060109289616,0.994535519125683,16,18,16,"[T13 W: 0, T12 W: 16.0, T9 W: 11.0, T18 W: 0]",0.6
erdos-renyi,25,7,25.0,0.029205607476635514,0.7628504672897196,24,10,24,"[T3 W: 0, T20 W: 16.0, T15 W: 0]",0.25
erdos-renyi,25,7,29.0,0.03229398663697105,0.8864142538975501,24,11,24,"[T3 W: 0, T24 W: 16.0, T9 W: 0]",0.25
erdos-renyi,25,7,26.0,0.03132530120481928,0.8168674698795181,24,10,24,"[T2 W: 0, T24 W: 15.0, T20 W: 0]",0.25
erdos-renyi,25,7,25.0,0.028604118993135013,0.7677345537757437,24,10,24,"[T6 W: 0, T3 W: 16.0, T22 W: 0]",0.25
erdos-renyi,25,7,22.0,0.027093596059113302,0.9224137931034483,24,11,24,"[T8 W: 0, T10 W: 9.0, T17 W: 0]",0.25
erdos-renyi,25,9,31.0,0.02865064695009242,1.0203327171903882,24,12,24,"[T19 W: 0, T18 W: 14.0, T23 W: 0]",0.33
erdos-renyi,25,9,27.0,0.022131147540983605,0.8155737704918032,24,14,24,"[T0 W: 0, T12 W: 9.0, T17 W: 0]",0.33
erdos-renyi,25,9,29.0,0.023848684210526317,0.9835526315789473,24,13,24,"[T9 W: 0, T7 W: 12.0, T20 W: 0]",0.33
erdos-renyi,25,9,28.0,0.025134649910233394,1.0287253141831239,24,13,24,"[T3 W: 0, T11 W: 16.0, T4 W: 0]",0.33
erdos-renyi,25,9,29.0,0.031385281385281384,1.051948051948052,24,15,24,"[T19 W: 0, T7 W: 11.0, T23 W: 0]",0.33
erdos-renyi,25,12,30.0,0.02063273727647868,1.0068775790921596,24,16,24,"[T4 W: 0, T23 W: 12.0, T12 W: 0]",0.45
erdos-renyi,25,12,27.0,0.0204855842185129,0.9704097116843703,24,16,24,"[T5 W: 0, T22 W: 9.0, T24 W: 0]",0.45
erdos-renyi,25,12,27.0,0.020454545454545454,1.0113636363636365,24,16,24,"[T2 W: 0, T24 W: 17.0, T19 W: 0]",0.45
erdos-renyi,25,12,29.0,0.02080344332855093,0.9533715925394548,24,16,24,"[T6 W: 0, T13 W: 12.0, T7 W: 0]",0.45
erdos-renyi,25,12,34.0,0.02316076294277929,0.9046321525885559,24,15,24,"[T15 W: 0, T11 W: 16.0, T21 W: 0]",0.45
erdos-renyi,25,15,35.0,0.018115942028985508,0.9658385093167702,24,17,24,"[T3 W: 0, T2 W: 18.0, T4 W: 0]",0.6
erdos-renyi,25,15,30.0,0.016648168701442843,0.8540510543840177,24,18,24,"[T7 W: 0, T8 W: 14.0, T17 W: 0]",0.6
erdos-renyi,25,15,37.0,0.020555555555555556,1.1694444444444445,24,21,24,"[T10 W: 0, T17 W: 15.0, T21 W: 0]",0.6
erdos-renyi,25,15,47.0,0.02579582875960483,1.252469813391877,24,20,24,"[T18 W: 0, T24 W: 21.0, T19 W: 0]",0.6
erdos-renyi,25,15,40.0,0.022197558268590455,1.2341842397336293,24,20,24,"[T10 W: 0, T21 W: 20.0, T12 W: 0]",0.6
erdos-renyi,25,7,28.0,0.030837004405286344,0.8667400881057269,48,11,48,"[T0 W: 0, T7 W: 13.0, T13 W: 0]",0.25
erdos-renyi,25,7,24.0,0.02654867256637168,0.9457964601769911,48,12,48,"[T11 W: 0, T16 W: 16.0, T21 W: 0]",0.25
erdos-renyi,25,7,27.0,0.027720739219712527,0.8542094455852156,48,11,48,"[T11 W: 0, T1 W: 11.0, T14 W: 0]",0.25
erdos-renyi,25,7,23.0,0.031767955801104975,0.75,48,10,48,"[T1 W: 0, T5 W: 15.0, T20 W: 0]",0.25
erdos-renyi,25,7,28.0,0.0345679012345679,0.8049382716049382,48,9,48,"[T15 W: 0, T12 W: 10.0, T23 W: 0]",0.25
erdos-renyi,25,9,27.0,0.022131147540983605,0.9270491803278689,48,14,48,"[T4 W: 0, T13 W: 10.0, T20 W: 0]",0.33
erdos-renyi,25,9,29.0,0.024288107202680067,0.9455611390284757,48,13,48,"[T3 W: 0, T9 W: 15.0, T14 W: 0]",0.33
erdos-renyi,25,9,29.0,0.026079136690647483,0.9118705035971223,48,15,48,"[T9 W: 0, T19 W: 16.0, T21 W: 0]",0.33
erdos-renyi,25,9,28.0,0.02491103202846975,0.9119217081850534,48,13,48,"[T3 W: 0, T6 W: 11.0, T20 W: 0]",0.33
erdos-renyi,25,9,27.0,0.0268389662027833,0.8648111332007953,48,12,48,"[T0 W: 0, T4 W: 9.0, T23 W: 0]",0.33
erdos-renyi,25,12,26.0,0.018651362984218076,0.8959827833572453,48,15,48,"[T3 W: 0, T24 W: 9.0, T19 W: 0]",0.45
erdos-renyi,25,12,32.0,0.019559902200488997,1.0672371638141809,48,20,48,"[T6 W: 0, T11 W: 14.0, T20 W: 0]",0.45
erdos-renyi,25,12,28.0,0.02005730659025788,1.1196275071633237,48,18,48,"[T0 W: 0, T11 W: 16.0, T12 W: 0]",0.45
erdos-renyi,25,12,29.0,0.023052464228934817,0.910174880763116,48,15,48,"[T1 W: 0, T13 W: 14.0, T5 W: 0]",0.45
erdos-renyi,25,12,33.0,0.021883289124668436,1.226127320954907,48,19,48,"[T2 W: 0, T14 W: 12.0, T8 W: 0]",0.45
erdos-renyi,25,15,30.0,0.016835016835016835,0.9988776655443322,48,17,48,"[T1 W: 0, T4 W: 17.0, T17 W: 0]",0.6
erdos-renyi,25,15,31.0,0.015768056968463885,0.9262461851475077,48,19,48,"[T13 W: 0, T18 W: 15.0, T19 W: 0]",0.6
erdos-renyi,25,15,33.0,0.01864406779661017,1.0214689265536723,48,19,48,"[T5 W: 0, T0 W: 15.0, T23 W: 0]",0.6
erdos-renyi,25,15,29.0,0.016129032258064516,1.14293659621802,48,21,48,"[T13 W: 0, T1 W: 17.0, T21 W: 0]",0.6
erdos-renyi,25,15,33.0,0.017934782608695653,1.0277173913043478,48,19,48,"[T1 W: 0, T14 W: 15.0, T8 W: 0]",0.6
erdos-renyi,25,7,34.0,0.0367170626349892,0.9136069114470843,8,12,1d,"[T0 W: 0, T4 W: 9.0, T20 W: 0]",0.25
erdos-renyi,25,7,27.0,0.026522593320235755,1.1768172888015718,8,18,1d,"[T11 W: 0, T20 W: 18.0, T13 W: 0]",0.25
erdos-renyi,25,7,27.0,0.03562005277044855,0.7532981530343008,6,10,1d,"[T2 W: 0, T1 W: 5.0, T5 W: 3.0, T13 W: 6.0, T24 W: 0]",0.25
erdos-renyi,25,7,36.0,0.04245283018867924,0.8691037735849056,7,10,1d,"[T4 W: 0, T6 W: 6.0, T7 W: 12.0, T19 W: 0]",0.25
erdos-renyi,25,7,32.0,0.04289544235924933,1.227882037533512,6,15,1d,"[T15 W: 0, T14 W: 8.0, T20 W: 2.0, T21 W: 0]",0.25
erdos-renyi,25,9,29.0,0.027001862197392923,0.9450651769087524,9,13,1d,"[T7 W: 0, T10 W: 3.0, T14 W: 12.0, T19 W: 0]",0.33
erdos-renyi,25,9,31.0,0.026050420168067228,0.7932773109243697,9,15,1d,"[T9 W: 0, T13 W: 18.0, T11 W: 0]",0.33
erdos-renyi,25,9,29.0,0.025043177892918825,0.7962003454231433,9,12,1d,"[T6 W: 0, T7 W: 14.0, T20 W: 5.0, T19 W: 0]",0.33
erdos-renyi,25,9,27.0,0.026061776061776062,0.943050193050193,9,14,1d,"[T4 W: 0, T0 W: 18.0, T16 W: 0]",0.33
erdos-renyi,25,9,26.0,0.025390625,0.849609375,8,13,1d,"[T5 W: 0, T18 W: 13.0, T13 W: 0]",0.33
erdos-renyi,25,12,33.0,0.02526799387442573,1.0321592649310873,10,17,1d,"[T14 W: 0, T23 W: 16.0, T21 W: 0]",0.45
erdos-renyi,25,12,26.0,0.018867924528301886,0.9477503628447025,11,17,1d,"[T0 W: 0, T6 W: 9.0, T18 W: 0]",0.45
erdos-renyi,25,12,29.0,0.019594594594594596,1.1162162162162161,12,16,1d,"[T10 W: 0, T22 W: 15.0, T19 W: 0]",0.45
erdos-renyi,25,12,32.0,0.021505376344086023,0.8380376344086021,11,16,1d,"[T2 W: 0, T1 W: 16.0, T6 W: 0]",0.45
erdos-renyi,25,12,30.0,0.02225519287833828,1.0912462908011868,11,16,1d,"[T10 W: 0, T6 W: 14.0, T1 W: 4.0, T12 W: 0]",0.45
erdos-renyi,25,15,28.0,0.015730337078651686,1.0808988764044944,14,20,1d,"[T6 W: 0, T15 W: 15.0, T20 W: 0]",0.6
erdos-renyi,25,15,33.0,0.018602029312288614,1.0896279594137541,14,18,1d,"[T3 W: 0, T7 W: 16.0, T4 W: 0]",0.6
erdos-renyi,25,15,35.0,0.018421052631578946,1.075263157894737,15,20,1d,"[T1 W: 0, T8 W: 18.0, T22 W: 0]",0.6
erdos-renyi,25,15,27.0,0.016090584028605484,1.0512514898688916,14,17,1d,"[T2 W: 0, T10 W: 15.0, T12 W: 0]",0.6
erdos-renyi,25,15,29.0,0.016183035714285716,0.9235491071428571,14,17,1d,"[T12 W: 0, T11 W: 8.0, T0 W: 11.0, T16 W: 0]",0.6
erdos-renyi,25,7,25.0,0.031806615776081425,0.8994910941475827,14,11,2d,"[T7 W: 0, T21 W: 16.0, T23 W: 0]",0.25
erdos-renyi,25,7,27.0,0.03068181818181818,1.0829545454545455,14,15,2d,"[T16 W: 0, T11 W: 18.0, T21 W: 0]",0.25
erdos-renyi,25,7,29.0,0.0344418052256532,1.299287410926366,14,18,2d,"[T1 W: 0, T3 W: 11.0, T20 W: 0]",0.25
erdos-renyi,25,7,26.0,0.029545454545454545,0.8852272727272728,14,12,2d,"[T1 W: 0, T7 W: 17.0, T11 W: 0]",0.25
erdos-renyi,25,7,21.0,0.023026315789473683,0.7368421052631579,14,11,2d,"[T2 W: 0, T5 W: 6.0, T9 W: 0]",0.25
erdos-renyi,25,9,24.0,0.02666666666666667,0.8855555555555555,16,12,2d,"[T0 W: 0, T13 W: 8.0, T18 W: 0]",0.33
erdos-renyi,25,9,28.0,0.025454545454545455,0.8490909090909091,18,11,2d,"[T3 W: 0, T17 W: 12.0, T19 W: 0]",0.33
erdos-renyi,25,9,31.0,0.026586620926243566,0.8747855917667239,18,13,2d,"[T4 W: 0, T7 W: 14.0, T18 W: 0]",0.33
erdos-renyi,25,9,31.0,0.025833333333333333,0.8183333333333334,18,14,2d,"[T3 W: 0, T20 W: 15.0, T4 W: 0]",0.33
erdos-renyi,25,9,27.0,0.0265748031496063,0.8572834645669292,16,13,2d,"[T15 W: 0, T23 W: 18.0, T17 W: 0]",0.33
erdos-renyi,25,12,29.0,0.01967435549525102,0.8995929443690638,22,16,2d,"[T4 W: 0, T14 W: 13.0, T6 W: 0]",0.45
erdos-renyi,25,12,32.0,0.024205748865355523,0.9878971255673222,22,16,2d,"[T6 W: 0, T7 W: 17.0, T12 W: 0]",0.45
erdos-renyi,25,12,30.0,0.02092050209205021,0.9616457461645747,24,15,2d,"[T9 W: 0, T24 W: 12.0, T15 W: 0]",0.45
erdos-renyi,25,12,27.0,0.01767015706806283,1.036649214659686,24,17,2d,"[T6 W: 0, T4 W: 13.0, T20 W: 0]",0.45
erdos-renyi,25,12,27.0,0.018417462482946793,0.8854024556616644,22,18,2d,"[T5 W: 0, T16 W: 11.0, T10 W: 0]",0.45
erdos-renyi,25,15,30.0,0.01953125,1.0794270833333333,26,18,2d,"[T5 W: 0, T2 W: 18.0, T9 W: 0]",0.6
erdos-renyi,25,15,45.0,0.024861878453038673,1.1535911602209945,30,19,2d,"[T20 W: 0, T5 W: 22.0, T23 W: 0]",0.6
erdos-renyi,25,15,29.0,0.01555793991416309,0.9206008583690987,28,18,2d,"[T3 W: 0, T12 W: 16.0, T7 W: 0]",0.6
erdos-renyi,25,15,41.0,0.023269012485811577,1.17366628830874,30,20,2d,"[T13 W: 0, T12 W: 20.0, T22 W: 0]",0.6
erdos-renyi,25,15,40.0,0.02254791431792559,1.2525366403607667,28,20,2d,"[T8 W: 0, T21 W: 15.0, T24 W: 0]",0.6
erdos-renyi,25,7,27.0,0.03901734104046243,0.8858381502890174,24,11,4d,"[T5 W: 0, T3 W: 18.0, T15 W: 0]",0.25
erdos-renyi,25,7,24.0,0.027210884353741496,0.7879818594104309,28,11,4d,"[T8 W: 0, T20 W: 15.0, T9 W: 0]",0.25
erdos-renyi,25,7,28.0,0.03111111111111111,1.038888888888889,28,13,4d,"[T14 W: 0, T8 W: 13.0, T20 W: 0]",0.25
erdos-renyi,25,7,24.0,0.02891566265060241,0.7493975903614458,28,9,4d,"[T3 W: 0, T21 W: 9.0, T18 W: 0]",0.25
erdos-renyi,25,7,27.0,0.03562005277044855,1.1358839050131926,24,14,4d,"[T1 W: 0, T0 W: 18.0, T3 W: 0]",0.25
erdos-renyi,25,9,23.0,0.020833333333333332,0.7943840579710145,36,13,4d,"[T14 W: 0, T24 W: 8.0, T15 W: 0]",0.33
erdos-renyi,25,9,24.0,0.02575107296137339,0.9130901287553648,32,12,4d,"[T17 W: 0, T3 W: 14.0, T21 W: 0]",0.33
erdos-renyi,25,9,34.0,0.029668411867364748,0.8446771378708552,36,14,4d,"[T1 W: 0, T24 W: 17.0, T14 W: 0]",0.33
erdos-renyi,25,9,26.0,0.02021772939346812,0.8149300155520995,40,15,4d,"[T2 W: 0, T20 W: 9.0, T3 W: 0]",0.33
erdos-renyi,25,9,27.0,0.02368421052631579,0.8543859649122807,36,13,4d,"[T11 W: 0, T3 W: 17.0, T12 W: 0]",0.33
erdos-renyi,25,12,29.0,0.02369281045751634,0.9632352941176471,40,15,4d,"[T16 W: 0, T1 W: 13.0, T18 W: 0]",0.45
erdos-renyi,25,12,26.0,0.019877675840978593,0.8081039755351682,44,14,4d,"[T14 W: 0, T24 W: 14.0, T21 W: 0]",0.45
erdos-renyi,25,12,32.0,0.020887728459530026,0.9784595300261096,44,15,4d,"[T11 W: 0, T24 W: 15.0, T14 W: 0]",0.45
erdos-renyi,25,12,35.0,0.025252525252525252,0.9552669552669553,44,15,4d,"[T2 W: 0, T11 W: 18.0, T21 W: 0]",0.45
erdos-renyi,25,12,26.0,0.018922852983988356,0.9570596797671034,48,15,4d,"[T4 W: 0, T24 W: 11.0, T20 W: 0]",0.45
erdos-renyi,25,15,31.0,0.017553793884484713,0.927519818799547,56,17,4d,"[T0 W: 0, T5 W: 17.0, T16 W: 0]",0.6
erdos-renyi,25,15,33.0,0.019975786924939468,0.9188861985472155,56,16,4d,"[T13 W: 0, T2 W: 17.0, T16 W: 0]",0.6
erdos-renyi,25,15,28.0,0.016374269005847954,1.0678362573099416,56,19,4d,"[T13 W: 0, T3 W: 11.0, T17 W: 0]",0.6
erdos-renyi,25,15,27.0,0.015,0.9838888888888889,56,17,4d,"[T6 W: 0, T18 W: 9.0, T19 W: 0]",0.6
erdos-renyi,25,15,28.0,0.014925373134328358,0.9450959488272921,60,19,4d,"[T17 W: 0, T23 W: 14.0, T22 W: 0]",0.6
erdos-renyi,25,7,25.0,0.026260504201680673,1.0535714285714286,48,14,6d,"[T5 W: 0, T1 W: 15.0, T10 W: 0]",0.25
erdos-renyi,25,7,27.0,0.02303754266211604,0.8310580204778157,54,13,6d,"[T2 W: 0, T0 W: 11.0, T4 W: 0]",0.25
erdos-renyi,25,7,24.0,0.037037037037037035,0.8966049382716049,36,10,6d,"[T0 W: 0, T9 W: 9.0, T23 W: 0]",0.25
erdos-renyi,25,7,24.0,0.030534351145038167,0.8944020356234097,36,11,6d,"[T9 W: 0, T10 W: 14.0, T24 W: 0]",0.25
erdos-renyi,25,7,25.0,0.027901785714285716,0.8214285714285714,42,11,6d,"[T0 W: 0, T21 W: 17.0, T16 W: 0]",0.25
erdos-renyi,25,9,28.0,0.028985507246376812,0.9710144927536232,48,13,6d,"[T4 W: 0, T22 W: 17.0, T18 W: 0]",0.33
erdos-renyi,25,9,24.0,0.02404809619238477,0.9609218436873748,48,14,6d,"[T3 W: 0, T22 W: 9.0, T14 W: 0]",0.33
erdos-renyi,25,9,27.0,0.02288135593220339,1.1754237288135594,54,18,6d,"[T13 W: 0, T22 W: 18.0, T19 W: 0]",0.33
erdos-renyi,25,9,26.0,0.024761904761904763,0.8895238095238095,48,15,6d,"[T6 W: 0, T9 W: 17.0, T13 W: 0]",0.33
erdos-renyi,25,9,26.0,0.021996615905245348,0.8900169204737732,54,14,6d,"[T18 W: 0, T6 W: 13.0, T20 W: 0]",0.33
erdos-renyi,25,12,33.0,0.025821596244131457,0.906885758998435,72,18,6d,"[T2 W: 0, T22 W: 15.0, T14 W: 0]",0.45
erdos-renyi,25,12,31.0,0.019472361809045227,0.9974874371859297,78,17,6d,"[T16 W: 0, T19 W: 15.0, T22 W: 0]",0.45
erdos-renyi,25,12,28.0,0.01643192488262911,0.9507042253521126,78,18,6d,"[T6 W: 0, T2 W: 14.0, T18 W: 0]",0.45
erdos-renyi,25,12,34.0,0.025718608169440244,1.2231467473524962,66,21,6d,"[T3 W: 0, T0 W: 24.0, T23 W: 0]",0.45
erdos-renyi,25,12,29.0,0.019028871391076115,0.9212598425196851,72,16,6d,"[T1 W: 0, T13 W: 16.0, T16 W: 0]",0.45
erdos-renyi,25,15,37.0,0.02171361502347418,1.1379107981220657,84,18,6d,"[T18 W: 0, T10 W: 25.0, T24 W: 0]",0.6
erdos-renyi,25,15,30.0,0.017045454545454544,0.9426136363636364,84,18,6d,"[T0 W: 0, T7 W: 17.0, T6 W: 0]",0.6
erdos-renyi,25,15,28.0,0.01533406352683461,1.0032858707557504,90,18,6d,"[T3 W: 0, T21 W: 17.0, T12 W: 0]",0.6
erdos-renyi,25,15,32.0,0.017185821697099892,0.9355531686358755,84,17,6d,"[T10 W: 0, T16 W: 18.0, T11 W: 0]",0.6
erdos-renyi,25,15,35.0,0.01918859649122807,0.9846491228070176,90,19,6d,"[T2 W: 0, T23 W: 18.0, T17 W: 0]",0.6
erdos-renyi,25,7,30.0,0.03006012024048096,0.9679358717434869,64,13,8d,"[T4 W: 0, T22 W: 18.0, T9 W: 0]",0.25
erdos-renyi,25,7,24.0,0.028846153846153848,0.7379807692307693,56,12,8d,"[T5 W: 0, T17 W: 9.0, T6 W: 0]",0.25
erdos-renyi,25,7,23.0,0.028535980148883373,0.9789081885856079,48,9,8d,"[T14 W: 0, T24 W: 7.0, T18 W: 0]",0.25
erdos-renyi,25,7,27.0,0.0332512315270936,1.2032019704433496,56,16,8d,"[T9 W: 0, T13 W: 18.0, T21 W: 0]",0.25
erdos-renyi,25,7,22.0,0.029490616621983913,0.9168900804289544,56,10,8d,"[T16 W: 0, T1 W: 13.0, T22 W: 0]",0.25
erdos-renyi,25,9,28.0,0.022690437601296597,0.9019448946515397,72,13,8d,"[T10 W: 0, T2 W: 14.0, T12 W: 0]",0.33
erdos-renyi,25,9,32.0,0.02877697841726619,1.1825539568345325,80,18,8d,"[T4 W: 0, T12 W: 8.0, T17 W: 0]",0.33
erdos-renyi,25,9,25.0,0.022482014388489208,0.7967625899280576,72,12,8d,"[T15 W: 0, T4 W: 9.0, T24 W: 0]",0.33
erdos-renyi,25,9,26.0,0.023297491039426525,0.9623655913978495,72,15,8d,"[T2 W: 0, T9 W: 17.0, T4 W: 0]",0.33
erdos-renyi,25,9,31.0,0.025244299674267102,1.0325732899022801,72,17,8d,"[T5 W: 0, T4 W: 15.0, T9 W: 0]",0.33
erdos-renyi,25,12,27.0,0.02039274924471299,1.0022658610271904,88,16,8d,"[T11 W: 0, T23 W: 18.0, T21 W: 0]",0.45
erdos-renyi,25,12,33.0,0.02088607594936709,0.9949367088607595,96,19,8d,"[T3 W: 0, T2 W: 18.0, T16 W: 0]",0.45
erdos-renyi,25,12,28.0,0.01728395061728395,0.9530864197530864,96,17,8d,"[T4 W: 0, T11 W: 14.0, T8 W: 0]",0.45
erdos-renyi,25,12,42.0,0.03017241379310345,1.2191091954022988,88,19,8d,"[T6 W: 0, T10 W: 19.0, T24 W: 0]",0.45
erdos-renyi,25,12,27.0,0.018317503392130258,1.0725915875169607,88,17,8d,"[T1 W: 0, T20 W: 18.0, T6 W: 0]",0.45
erdos-renyi,25,15,34.0,0.02014218009478673,0.870260663507109,112,17,8d,"[T10 W: 0, T23 W: 18.0, T19 W: 0]",0.6
erdos-renyi,25,15,29.0,0.015934065934065933,1.1274725274725275,112,18,8d,"[T2 W: 0, T16 W: 12.0, T22 W: 0]",0.6
erdos-renyi,25,15,29.0,0.01588170865279299,1.0366922234392113,120,18,8d,"[T10 W: 0, T8 W: 14.0, T18 W: 0]",0.6
erdos-renyi,25,15,35.0,0.01950947603121516,1.0590858416945375,120,18,8d,"[T20 W: 0, T10 W: 18.0, T23 W: 0]",0.6
erdos-renyi,25,15,35.0,0.019230769230769232,1.1313186813186813,112,19,8d,"[T0 W: 0, T3 W: 18.0, T21 W: 0]",0.6
erdos-renyi,25,7,36.0,0.03896103896103896,1.1937229437229437,70,15,10d,"[T11 W: 0, T3 W: 18.0, T13 W: 0]",0.25
erdos-renyi,25,7,23.0,0.030831099195710455,0.7426273458445041,60,9,10d,"[T5 W: 0, T19 W: 16.0, T17 W: 0]",0.25
erdos-renyi,25,7,30.0,0.03579952267303103,0.747016706443914,70,10,10d,"[T6 W: 0, T22 W: 14.0, T14 W: 0]",0.25
erdos-renyi,25,7,26.0,0.03282828282828283,1.0580808080808082,60,13,10d,"[T4 W: 0, T11 W: 9.0, T9 W: 0]",0.25
erdos-renyi,25,7,24.0,0.027777777777777776,0.90625,60,10,10d,"[T3 W: 0, T21 W: 9.0, T4 W: 0]",0.25
erdos-renyi,25,9,26.0,0.025490196078431372,0.8245098039215686,80,12,10d,"[T13 W: 0, T0 W: 9.0, T19 W: 0]",0.33
erdos-renyi,25,9,32.0,0.03397027600849257,0.8694267515923567,80,12,10d,"[T4 W: 0, T23 W: 18.0, T20 W: 0]",0.33
