graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,4,14.0,0.028,1.56,24,8,24,"[T5 W: 0, T3 W: 14.0]",original
erdos-renyi,25,4,18.0,0.0430622009569378,1.4114832535885167,24,6,24,"[T7 W: 0, T9 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03125,1.2847222222222223,24,8,24,"[T24 W: 0, T0 W: 18.0]",original
erdos-renyi,25,4,18.0,0.033582089552238806,1.3880597014925373,24,7,24,"[T2 W: 0, T1 W: 18.0]",original
erdos-renyi,25,5,18.0,0.030716723549488054,1.52901023890785,24,10,24,"[T17 W: 0, T16 W: 18.0]",original
erdos-renyi,25,5,18.0,0.028037383177570093,1.4361370716510904,24,8,24,"[T3 W: 0, T16 W: 18.0]",original
erdos-renyi,25,5,18.0,0.027439024390243903,1.5030487804878048,24,11,24,"[T0 W: 0, T14 W: 18.0]",original
erdos-renyi,25,5,18.0,0.032846715328467155,1.3357664233576643,24,7,24,"[T0 W: 0, T11 W: 18.0]",original
erdos-renyi,25,5,18.0,0.031914893617021274,1.425531914893617,24,9,24,"[T7 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,18.0,0.028662420382165606,1.305732484076433,24,9,24,"[T18 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,18.0,0.020089285714285716,1.3683035714285714,24,12,24,"[T2 W: 0, T9 W: 18.0]",original
erdos-renyi,25,6,18.0,0.02452316076294278,1.3923705722070845,24,9,24,"[T6 W: 0, T0 W: 18.0]",original
erdos-renyi,25,6,18.0,0.028938906752411574,1.5562700964630225,24,10,24,"[T15 W: 0, T1 W: 18.0]",original
erdos-renyi,25,6,18.0,0.023746701846965697,1.474934036939314,24,11,24,"[T1 W: 0, T6 W: 18.0]",original
erdos-renyi,25,7,18.0,0.021739130434782608,1.355072463768116,24,11,24,"[T6 W: 0, T2 W: 18.0]",original
erdos-renyi,25,7,18.0,0.020224719101123594,1.3662921348314607,24,11,24,"[T2 W: 0, T18 W: 18.0]",original
erdos-renyi,25,7,18.0,0.0200445434298441,1.5367483296213809,24,13,24,"[T9 W: 0, T23 W: 18.0]",original
erdos-renyi,25,7,18.0,0.019230769230769232,1.4230769230769231,24,13,24,"[T2 W: 0, T0 W: 18.0]",original
erdos-renyi,25,7,18.0,0.021176470588235293,1.3411764705882352,24,11,24,"[T3 W: 0, T1 W: 18.0]",original
erdos-renyi,25,8,21.0,0.018134715025906734,1.4490500863557858,24,17,24,"[T23 W: 0, T24 W: 21.0]",original
erdos-renyi,25,8,18.0,0.019693654266958426,1.3960612691466083,24,13,24,"[T7 W: 0, T0 W: 18.0]",original
erdos-renyi,25,8,18.0,0.021791767554479417,1.4358353510895885,24,13,24,"[T0 W: 0, T3 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01910828025477707,1.4203821656050954,24,15,24,"[T18 W: 0, T16 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01601423487544484,1.48932384341637,24,16,24,"[T0 W: 0, T8 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015817223198594025,1.5043936731107206,24,17,24,"[T17 W: 0, T3 W: 18.0]",original
erdos-renyi,25,9,18.0,0.017716535433070866,1.5196850393700787,24,17,24,"[T22 W: 0, T3 W: 18.0]",original
erdos-renyi,25,9,18.0,0.017509727626459144,1.3404669260700388,24,12,24,"[T2 W: 0, T10 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016100178890876567,1.3166368515205724,24,12,24,"[T2 W: 0, T17 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016216216216216217,1.5171171171171172,24,18,24,"[T0 W: 0, T24 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013353115727002967,1.2922848664688427,24,16,24,"[T1 W: 0, T8 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015410958904109588,1.2756849315068493,24,14,24,"[T20 W: 0, T1 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014729950900163666,1.2798690671031097,24,13,24,"[T0 W: 0, T18 W: 18.0]",original
erdos-renyi,25,10,17.0,0.013843648208469055,1.488599348534202,24,17,24,"[T22 W: 0, T4 W: 17.0]",original
erdos-renyi,25,10,18.0,0.012857142857142857,1.2971428571428572,24,14,24,"[T1 W: 0, T17 W: 18.0]",original
erdos-renyi,25,1,8.0,0.12903225806451613,2.0,48,3,48,"[T4 W: 0, T9 W: 8.0]",original
erdos-renyi,25,1,9.0,0.07258064516129033,2.0,48,4,48,"[T0 W: 0, T10 W: 9.0]",original
erdos-renyi,25,1,7.0,0.08974358974358974,2.0,48,3,48,"[T15 W: 0, T19 W: 7.0]",original
erdos-renyi,25,1,9.0,0.16666666666666666,2.0,48,2,48,"[T2 W: 0, T0 W: 9.0]",original
erdos-renyi,25,1,9.0,0.09375,2.0,48,3,48,"[T7 W: 0, T8 W: 9.0]",original
erdos-renyi,25,2,18.0,0.05732484076433121,1.4968152866242037,48,7,48,"[T0 W: 0, T11 W: 18.0]",original
erdos-renyi,25,2,18.0,0.0625,1.5069444444444444,48,4,48,"[T20 W: 0, T7 W: 18.0]",original
erdos-renyi,25,2,14.0,0.07526881720430108,1.6559139784946237,48,6,48,"[T5 W: 0, T16 W: 14.0]",original
erdos-renyi,25,2,14.0,0.05785123966942149,1.4462809917355373,48,4,48,"[T9 W: 0, T6 W: 14.0]",original
erdos-renyi,25,2,12.0,0.0594059405940594,1.7623762376237624,48,5,48,"[T10 W: 0, T1 W: 12.0]",original
erdos-renyi,25,3,18.0,0.04017857142857143,1.2723214285714286,48,5,48,"[T23 W: 0, T2 W: 18.0]",original
erdos-renyi,25,3,18.0,0.06666666666666667,1.5851851851851853,48,5,48,"[T2 W: 0, T4 W: 18.0]",original
erdos-renyi,25,3,18.0,0.04072398190045249,1.493212669683258,48,6,48,"[T6 W: 0, T5 W: 18.0]",original
erdos-renyi,25,3,18.0,0.04591836734693878,1.4642857142857142,48,8,48,"[T2 W: 0, T19 W: 18.0]",original
erdos-renyi,25,3,16.0,0.06201550387596899,1.5891472868217054,48,4,48,"[T7 W: 0, T9 W: 16.0]",original
erdos-renyi,25,4,18.0,0.02830188679245283,1.4685534591194969,48,10,48,"[T14 W: 0, T0 W: 18.0]",original
erdos-renyi,25,4,18.0,0.04639175257731959,1.402061855670103,48,6,48,"[T2 W: 0, T21 W: 18.0]",original
erdos-renyi,25,4,18.0,0.05,1.4111111111111112,48,7,48,"[T22 W: 0, T13 W: 18.0]",original
erdos-renyi,25,4,18.0,0.041474654377880185,1.4792626728110598,48,6,48,"[T5 W: 0, T13 W: 18.0]",original
erdos-renyi,25,4,18.0,0.033962264150943396,1.3622641509433961,48,8,48,"[T9 W: 0, T15 W: 18.0]",original
erdos-renyi,25,5,18.0,0.02830188679245283,1.3962264150943395,48,9,48,"[T12 W: 0, T2 W: 18.0]",original
erdos-renyi,25,5,18.0,0.03543307086614173,1.3346456692913387,48,8,48,"[T21 W: 0, T18 W: 18.0]",original
erdos-renyi,25,5,18.0,0.034482758620689655,1.5095785440613028,48,8,48,"[T13 W: 0, T3 W: 18.0]",original
erdos-renyi,25,5,18.0,0.036,1.404,48,8,48,"[T21 W: 0, T22 W: 18.0]",original
erdos-renyi,25,5,18.0,0.030303030303030304,1.6498316498316499,48,12,48,"[T0 W: 0, T15 W: 18.0]",original
erdos-renyi,25,6,18.0,0.03146853146853147,1.3006993006993006,48,9,48,"[T5 W: 0, T4 W: 18.0]",original
erdos-renyi,25,6,18.0,0.02727272727272727,1.403030303030303,48,10,48,"[T18 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,16.0,0.02666666666666667,1.6566666666666667,48,11,48,"[T20 W: 0, T0 W: 16.0]",original
erdos-renyi,25,6,18.0,0.023316062176165803,1.4740932642487046,48,13,48,"[T6 W: 0, T7 W: 18.0]",original
erdos-renyi,25,6,18.0,0.019650655021834062,1.3187772925764192,48,11,48,"[T0 W: 0, T16 W: 18.0]",original
erdos-renyi,25,7,16.0,0.024390243902439025,1.4908536585365855,48,10,48,"[T3 W: 0, T20 W: 16.0]",original
erdos-renyi,25,7,18.0,0.018633540372670808,1.349896480331263,48,11,48,"[T14 W: 0, T0 W: 18.0]",original
erdos-renyi,25,7,18.0,0.02122641509433962,1.3632075471698113,48,11,48,"[T6 W: 0, T3 W: 18.0]",original
erdos-renyi,25,7,18.0,0.020361990950226245,1.3574660633484164,48,10,48,"[T6 W: 0, T12 W: 18.0]",original
erdos-renyi,25,7,18.0,0.025,1.3694444444444445,48,9,48,"[T15 W: 0, T13 W: 18.0]",original
erdos-renyi,25,8,18.0,0.018480492813141684,1.373716632443532,48,12,48,"[T13 W: 0, T0 W: 18.0]",original
