graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,max_route_len,type
erdos-renyi,25,3,30.0,0.0967741935483871,1.6,48,7,48,"[N:T23,0,[], N:T15,30.0,[]]",1,bfs
erdos-renyi,25,3,34.0,0.10303030303030303,1.5515151515151515,48,6,48,"[N:T11,0,[], N:T15,34.0,[]]",1,bfs
erdos-renyi,25,3,20.0,0.09433962264150944,1.679245283018868,48,5,48,"[N:T0,0,[], N:T6,20.0,[]]",1,bfs
erdos-renyi,25,4,28.0,0.05668016194331984,1.6720647773279351,48,9,48,"[N:T18,0,[], N:T3,28.0,[]]",1,bfs
erdos-renyi,25,4,30.0,0.06382978723404255,1.476595744680851,48,7,48,"[N:T20,0,[], N:T14,30.0,[]]",1,bfs
erdos-renyi,25,4,22.0,0.04435483870967742,1.439516129032258,48,7,48,"[N:T5,0,[], N:T14,22.0,[]]",1,bfs
erdos-renyi,25,4,32.0,0.05904059040590406,1.3579335793357934,48,7,48,"[N:T13,0,[], N:T18,32.0,[]]",1,bfs
erdos-renyi,25,4,30.0,0.05952380952380952,1.3571428571428572,48,7,48,"[N:T22,0,[], N:T0,30.0,[]]",1,bfs
erdos-renyi,25,5,36.0,0.06405693950177936,1.4270462633451957,48,8,48,"[N:T10,0,[], N:T17,36.0,[]]",1,bfs
erdos-renyi,25,5,24.0,0.04669260700389105,1.3891050583657587,48,7,48,"[N:T3,0,[], N:T12,24.0,[]]",1,bfs
erdos-renyi,25,5,28.0,0.05185185185185185,1.5074074074074073,48,10,48,"[N:T8,0,[], N:T24,28.0,[]]",1,bfs
erdos-renyi,25,5,36.0,0.06143344709897611,1.4334470989761092,48,7,48,"[N:T18,0,[], N:T13,36.0,[]]",1,bfs
erdos-renyi,25,5,32.0,0.056338028169014086,1.5528169014084507,48,10,48,"[N:T17,0,[], N:T6,32.0,[]]",1,bfs
erdos-renyi,25,6,36.0,0.04411764705882353,1.4142156862745099,48,12,48,"[N:T23,0,[], N:T8,36.0,[]]",1,bfs
erdos-renyi,25,6,30.0,0.04491017964071856,1.3293413173652695,48,9,48,"[N:T5,0,[], N:T14,30.0,[]]",1,bfs
erdos-renyi,25,6,36.0,0.047619047619047616,1.4497354497354498,48,10,48,"[N:T19,0,[], N:T15,36.0,[]]",1,bfs
erdos-renyi,25,6,30.0,0.04225352112676056,1.4056338028169013,48,9,48,"[N:T12,0,[], N:T23,30.0,[]]",1,bfs
erdos-renyi,25,6,34.0,0.04941860465116279,1.4709302325581395,48,9,48,"[N:T4,0,[], N:T15,34.0,[]]",1,bfs
erdos-renyi,25,7,28.0,0.035443037974683546,1.339240506329114,48,10,48,"[N:T5,0,[], N:T12,28.0,[]]",1,bfs
erdos-renyi,25,7,28.0,0.039660056657223795,1.3427762039660056,48,10,48,"[N:T0,0,[], N:T6,28.0,[]]",1,bfs
erdos-renyi,25,7,34.0,0.05263157894736842,1.4829721362229102,48,12,48,"[N:T1,0,[], N:T6,34.0,[]]",1,bfs
erdos-renyi,25,7,34.0,0.03624733475479744,1.492537313432836,48,14,48,"[N:T16,0,[], N:T4,34.0,[]]",1,bfs
erdos-renyi,25,7,36.0,0.03481624758220503,1.3655705996131529,48,14,48,"[N:T23,0,[], N:T11,36.0,[]]",1,bfs
erdos-renyi,25,8,32.0,0.03285420944558522,1.3326488706365502,48,13,48,"[N:T18,0,[], N:T16,32.0,[]]",1,bfs
erdos-renyi,25,8,28.0,0.03888888888888889,1.4166666666666667,48,10,48,"[N:T6,0,[], N:T12,28.0,[]]",1,bfs
erdos-renyi,25,8,28.0,0.027559055118110236,1.3622047244094488,48,12,48,"[N:T11,0,[], N:T1,28.0,[]]",1,bfs
erdos-renyi,25,8,36.0,0.036511156186612576,1.328600405679513,48,11,48,"[N:T1,0,[], N:T14,36.0,[]]",1,bfs
erdos-renyi,25,8,32.0,0.031683168316831684,1.386138613861386,48,14,48,"[N:T11,0,[], N:T7,32.0,[]]",1,bfs
erdos-renyi,25,9,34.0,0.03353057199211045,1.3372781065088757,48,12,48,"[N:T14,0,[], N:T10,34.0,[]]",1,bfs
erdos-renyi,25,9,26.0,0.02276707530647986,1.2907180385288968,48,14,48,"[N:T1,0,[], N:T17,26.0,[]]",1,bfs
erdos-renyi,25,9,34.0,0.033932135728542916,1.4091816367265468,48,13,48,"[N:T0,0,[], N:T13,34.0,[]]",1,bfs
erdos-renyi,25,9,34.0,0.034482758620689655,1.5253549695740365,48,15,48,"[N:T0,0,[], N:T22,34.0,[]]",1,bfs
