graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,10,18.0,0.015254237288135594,1.306779661016949,10,14,10,"[T2 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014354066985645933,1.4003189792663477,10,16,10,"[T10 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,1,16.0,0.13114754098360656,1.639344262295082,16,4,16,"[T24 W: 0, T19 W: 16.0]",egobalance
erdos-renyi,25,1,9.0,0.08181818181818182,2.0,16,4,16,"[T10 W: 0, T8 W: 9.0]",egobalance
erdos-renyi,25,1,18.0,0.1232876712328767,1.6164383561643836,16,3,16,"[T18 W: 0, T17 W: 18.0]",egobalance
erdos-renyi,25,1,9.0,0.1323529411764706,2.0,16,2,16,"[T4 W: 0, T3 W: 9.0]",egobalance
erdos-renyi,25,1,15.0,0.09036144578313253,1.7951807228915662,16,4,16,"[T22 W: 0, T17 W: 15.0]",egobalance
erdos-renyi,25,2,18.0,0.07964601769911504,1.6106194690265487,16,4,16,"[T3 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.07258064516129033,1.6290322580645162,16,5,16,"[T21 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.08571428571428572,1.7428571428571429,16,5,16,"[T16 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.07563025210084033,1.7647058823529411,16,5,16,"[T24 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.07894736842105263,1.6403508771929824,16,6,16,"[T24 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.05172413793103448,1.603448275862069,16,7,16,"[T11 W: 0, T17 W: 18.0]",egobalance
erdos-renyi,25,3,14.0,0.04375,1.55,16,6,16,"[T7 W: 0, T24 W: 14.0]",egobalance
erdos-renyi,25,3,18.0,0.05389221556886228,1.377245508982036,16,5,16,"[T4 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.06521739130434782,1.4710144927536233,16,5,16,"[T18 W: 0, T9 W: 18.0]",egobalance
erdos-renyi,25,3,16.0,0.05714285714285714,1.5714285714285714,16,5,16,"[T0 W: 0, T23 W: 16.0]",egobalance
erdos-renyi,25,4,18.0,0.04090909090909091,1.4136363636363636,16,7,16,"[T6 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.03515625,1.31640625,16,8,16,"[T11 W: 0, T18 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.0410958904109589,1.5890410958904109,16,7,16,"[T1 W: 0, T16 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.030201342281879196,1.3993288590604027,16,8,16,"[T8 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.036885245901639344,1.4959016393442623,16,7,16,"[T5 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.02616279069767442,1.4593023255813953,16,10,16,"[T8 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.0215311004784689,1.3181818181818181,16,9,16,"[T5 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.028938906752411574,1.4855305466237942,16,10,16,"[T5 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.02903225806451613,1.3709677419354838,16,8,16,"[T0 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.02821316614420063,1.561128526645768,16,11,16,"[T3 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.021791767554479417,1.4673123486682809,16,13,16,"[T17 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.029605263157894735,1.4276315789473684,16,8,16,"[T21 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.029900332225913623,1.5514950166112957,16,10,16,"[T6 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.026627218934911243,1.3550295857988166,16,9,16,"[T1 W: 0, T16 W: 18.0]",egobalance
erdos-renyi,25,6,16.0,0.020833333333333332,1.5520833333333333,16,13,16,"[T18 W: 0, T24 W: 16.0]",egobalance
erdos-renyi,25,7,18.0,0.024456521739130436,1.423913043478261,16,12,16,"[T1 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.024930747922437674,1.4681440443213296,16,13,16,"[T9 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.017964071856287425,1.3692614770459082,16,11,16,"[T4 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.02158273381294964,1.3213429256594724,16,10,16,"[T15 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.01991150442477876,1.3871681415929205,16,12,16,"[T1 W: 0, T24 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.019313304721030045,1.3347639484978542,16,11,16,"[T0 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.017142857142857144,1.4876190476190476,16,15,16,"[T3 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.01882845188284519,1.4351464435146444,16,12,16,"[T2 W: 0, T24 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.020833333333333332,1.3680555555555556,16,11,16,"[T15 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.017964071856287425,1.3732534930139721,16,12,16,"[T0 W: 0, T21 W: 18.0]",egobalance
