graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,1,9.0,0.11842105263157894,2.0,16,2,16,"[T6 W: 0, T7 W: 9.0]",original
erdos-renyi,25,1,9.0,0.10465116279069768,2.0,16,2,16,"[T9 W: 0, T20 W: 9.0]",original
erdos-renyi,25,1,9.0,0.09375,2.0,16,3,16,"[T9 W: 0, T7 W: 9.0]",original
erdos-renyi,25,1,9.0,0.0703125,2.0,16,3,16,"[T8 W: 0, T5 W: 9.0]",original
erdos-renyi,25,1,8.0,0.07692307692307693,2.0,16,3,16,"[T2 W: 0, T10 W: 8.0]",original
erdos-renyi,25,2,18.0,0.0782608695652174,1.617391304347826,16,5,16,"[T11 W: 0, T5 W: 18.0]",original
erdos-renyi,25,2,18.0,0.054878048780487805,1.4695121951219512,16,4,16,"[T21 W: 0, T4 W: 18.0]",original
erdos-renyi,25,2,18.0,0.08411214953271028,1.5700934579439252,16,5,16,"[T4 W: 0, T2 W: 18.0]",original
erdos-renyi,25,2,18.0,0.06923076923076923,1.4923076923076923,16,5,16,"[T6 W: 0, T14 W: 18.0]",original
erdos-renyi,25,2,18.0,0.09473684210526316,1.4842105263157894,16,5,16,"[T8 W: 0, T17 W: 18.0]",original
erdos-renyi,25,3,16.0,0.0392156862745098,1.5,16,7,16,"[T18 W: 0, T2 W: 16.0]",original
erdos-renyi,25,3,18.0,0.05660377358490566,1.4339622641509433,16,5,16,"[T2 W: 0, T9 W: 18.0]",original
erdos-renyi,25,3,18.0,0.05844155844155844,1.5324675324675325,16,7,16,"[T4 W: 0, T13 W: 18.0]",original
erdos-renyi,25,3,18.0,0.04245283018867924,1.4433962264150944,16,7,16,"[T9 W: 0, T5 W: 18.0]",original
erdos-renyi,25,3,18.0,0.059602649006622516,1.6026490066225165,16,7,16,"[T23 W: 0, T22 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03333333333333333,1.4851851851851852,16,8,16,"[T1 W: 0, T8 W: 18.0]",original
erdos-renyi,25,4,18.0,0.04265402843601896,1.4028436018957346,16,6,16,"[T13 W: 0, T20 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03488372093023256,1.3410852713178294,16,6,16,"[T2 W: 0, T16 W: 18.0]",original
erdos-renyi,25,4,18.0,0.04,1.3244444444444445,16,7,16,"[T11 W: 0, T0 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03643724696356275,1.5263157894736843,16,7,16,"[T5 W: 0, T14 W: 18.0]",original
erdos-renyi,25,5,17.0,0.022972972972972974,1.462162162162162,16,10,16,"[T5 W: 0, T20 W: 17.0]",original
erdos-renyi,25,5,16.0,0.02531645569620253,1.4778481012658229,16,10,16,"[T1 W: 0, T22 W: 16.0]",original
erdos-renyi,25,5,18.0,0.03345724907063197,1.6171003717472119,16,12,16,"[T0 W: 0, T12 W: 18.0]",original
erdos-renyi,25,5,18.0,0.031914893617021274,1.5354609929078014,16,11,16,"[T3 W: 0, T4 W: 18.0]",original
erdos-renyi,25,5,18.0,0.02586206896551724,1.4540229885057472,16,11,16,"[T2 W: 0, T4 W: 18.0]",original
erdos-renyi,25,6,18.0,0.024657534246575342,1.389041095890411,16,9,16,"[T5 W: 0, T7 W: 18.0]",original
erdos-renyi,25,6,18.0,0.022556390977443608,1.3533834586466165,16,9,16,"[T13 W: 0, T4 W: 18.0]",original
erdos-renyi,25,6,18.0,0.024390243902439025,1.4634146341463414,16,11,16,"[T2 W: 0, T13 W: 18.0]",original
erdos-renyi,25,6,18.0,0.026706231454005934,1.6023738872403561,16,14,16,"[T17 W: 0, T12 W: 18.0]",original
erdos-renyi,25,6,18.0,0.0215311004784689,1.423444976076555,16,11,16,"[T0 W: 0, T16 W: 18.0]",original
erdos-renyi,25,7,18.0,0.022167487684729065,1.3374384236453203,16,10,16,"[T12 W: 0, T1 W: 18.0]",original
erdos-renyi,25,7,18.0,0.02601156069364162,1.329479768786127,16,9,16,"[T9 W: 0, T20 W: 18.0]",original
