graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,ratio
erdos-renyi,50,13,29.0,0.009539473684210526,0.8342105263157895,72,19,6d,"[T4 W: 0, T12 W: 17.0, T33 W: 0]",0.25
erdos-renyi,50,13,32.0,0.010759919300605245,0.8577673167451244,72,22,6d,"[T8 W: 0, T34 W: 16.0, T32 W: 0]",0.25
erdos-renyi,50,17,31.0,0.007325141776937618,0.9310018903591682,102,27,6d,"[T21 W: 0, T47 W: 16.0, T37 W: 0]",0.33
erdos-renyi,50,17,31.0,0.007711442786069652,0.9139303482587064,96,25,6d,"[T13 W: 0, T35 W: 14.0, T43 W: 0]",0.33
erdos-renyi,50,17,33.0,0.007548032936870997,0.9284080512351327,102,26,6d,"[T10 W: 0, T1 W: 18.0, T31 W: 0]",0.33
erdos-renyi,50,17,30.0,0.006190672719768881,0.8813454395377631,114,28,6d,"[T26 W: 0, T17 W: 16.0, T31 W: 0]",0.33
erdos-renyi,50,17,32.0,0.007390300230946882,0.8852193995381062,102,25,6d,"[T11 W: 0, T27 W: 17.0, T13 W: 0]",0.33
erdos-renyi,50,13,24.0,0.007692307692307693,0.905448717948718,104,21,8d,"[T11 W: 0, T3 W: 16.0, T26 W: 0]",0.25
erdos-renyi,50,13,30.0,0.008736167734420501,0.8957483983692487,112,21,8d,"[T2 W: 0, T33 W: 17.0, T30 W: 0]",0.25
erdos-renyi,50,13,24.0,0.007761966364812419,0.7858990944372575,96,20,8d,"[T0 W: 0, T2 W: 12.0, T49 W: 0]",0.25
erdos-renyi,50,13,24.0,0.006543075245365322,0.9596510359869138,112,25,8d,"[T11 W: 0, T35 W: 16.0, T24 W: 0]",0.25
erdos-renyi,50,13,33.0,0.010153846153846154,0.9516923076923077,104,23,8d,"[T23 W: 0, T35 W: 17.0, T34 W: 0]",0.25
erdos-renyi,50,17,30.0,0.00715648854961832,0.8690362595419847,128,26,8d,"[T4 W: 0, T28 W: 14.0, T7 W: 0]",0.33
erdos-renyi,50,17,31.0,0.007502420135527589,0.9196515004840271,128,24,8d,"[T15 W: 0, T0 W: 17.0, T26 W: 0]",0.33
erdos-renyi,50,17,32.0,0.007207207207207207,0.8254504504504504,136,26,8d,"[T17 W: 0, T3 W: 16.0, T31 W: 0]",0.33
erdos-renyi,50,17,29.0,0.006885090218423552,0.853988603988604,136,23,8d,"[T17 W: 0, T4 W: 14.0, T37 W: 0]",0.33
erdos-renyi,50,17,32.0,0.007885657959586003,1.0231641202562838,128,30,8d,"[T38 W: 0, T27 W: 16.0, T48 W: 0]",0.33
erdos-renyi,50,13,28.0,0.008871989860583017,0.8628010139416984,130,20,10d,"[T42 W: 0, T36 W: 13.0, T49 W: 0]",0.25
erdos-renyi,50,13,28.0,0.009440323668240054,0.8728927848954822,120,22,10d,"[T6 W: 0, T22 W: 13.0, T19 W: 0]",0.25
erdos-renyi,50,13,30.0,0.009140767824497258,0.8412553321145643,130,21,10d,"[T39 W: 0, T12 W: 14.0, T42 W: 0]",0.25
erdos-renyi,50,13,31.0,0.008693213684800897,0.8132361189007291,140,22,10d,"[T19 W: 0, T9 W: 17.0, T37 W: 0]",0.25
erdos-renyi,50,13,31.0,0.008836944127708095,0.8369441277080958,140,23,10d,"[T18 W: 0, T35 W: 17.0, T25 W: 0]",0.25
erdos-renyi,50,17,33.0,0.00791746641074856,0.8181381957773513,160,23,10d,"[T6 W: 0, T38 W: 18.0, T22 W: 0]",0.33
erdos-renyi,50,17,31.0,0.006852343059239611,0.9274977895667551,170,27,10d,"[T34 W: 0, T8 W: 14.0, T39 W: 0]",0.33
erdos-renyi,50,17,32.0,0.007438400743840074,0.9848907484890749,170,29,10d,"[T33 W: 0, T38 W: 17.0, T47 W: 0]",0.33
erdos-renyi,50,17,36.0,0.009045226130653266,0.9050251256281407,160,24,10d,"[T26 W: 0, T27 W: 18.0, T49 W: 0]",0.33
erdos-renyi,50,17,32.0,0.007366482504604052,0.8637200736648251,170,26,10d,"[T14 W: 0, T28 W: 14.0, T25 W: 0]",0.33
erdos-renyi,50,13,30.0,0.009746588693957114,0.8333333333333334,144,21,12d,"[T11 W: 0, T34 W: 14.0, T31 W: 0]",0.25
erdos-renyi,50,13,26.0,0.008029647930821495,0.9122915379864114,156,22,12d,"[T6 W: 0, T8 W: 13.0, T15 W: 0]",0.25
erdos-renyi,50,13,27.0,0.008241758241758242,0.8824786324786325,156,23,12d,"[T6 W: 0, T29 W: 9.0, T34 W: 0]",0.25
erdos-renyi,50,13,27.0,0.008726567550096962,0.8335488041370395,144,18,12d,"[T6 W: 0, T49 W: 13.0, T12 W: 0]",0.25
erdos-renyi,50,13,27.0,0.007927187316500293,0.8523194362889019,156,20,12d,"[T11 W: 0, T7 W: 9.0, T19 W: 0]",0.25
erdos-renyi,50,17,32.0,0.008281573498964804,0.8167701863354038,192,24,12d,"[T13 W: 0, T9 W: 16.0, T42 W: 0]",0.33
erdos-renyi,50,17,32.0,0.0075294117647058826,0.9218823529411765,192,27,12d,"[T3 W: 0, T44 W: 14.0, T31 W: 0]",0.33
erdos-renyi,50,17,36.0,0.00800711743772242,0.8583185053380783,216,27,12d,"[T5 W: 0, T19 W: 18.0, T42 W: 0]",0.33
erdos-renyi,50,17,30.0,0.0067842605156037995,0.9007236544549977,204,26,12d,"[T10 W: 0, T44 W: 15.0, T26 W: 0]",0.33
erdos-renyi,50,17,33.0,0.00786463298379409,0.8469971401334604,204,24,12d,"[T25 W: 0, T18 W: 17.0, T36 W: 0]",0.33
erdos-renyi,75,19,60.0,0.008818342151675485,0.8935920047031158,10,35,10,"[T19 W: 0, T31 W: 15.0, T32 W: 2.0, T31 W: 16.0, T54 W: 0]",0.25
erdos-renyi,75,19,66.0,0.01008249312557287,0.9692942254812099,10,37,10,"[T54 W: 0, T64 W: 18.0, T13 W: 1.0, T44 W: 1.0, T55 W: 18.0, T73 W: 0]",0.25
erdos-renyi,75,19,64.0,0.00963855421686747,0.9221385542168675,10,36,10,"[T29 W: 0, T22 W: 7.0, T43 W: 5.0, T23 W: 16.0, T59 W: 0]",0.25
erdos-renyi,75,19,76.0,0.01078014184397163,1.009645390070922,10,38,10,"[T49 W: 0, T65 W: 6.0, T37 W: 4.0, T65 W: 8.0, T57 W: 0]",0.25
erdos-renyi,75,19,68.0,0.010020630710285883,0.9201296787503684,10,35,10,"[T59 W: 0, T46 W: 16.0, T64 W: 5.0, T67 W: 16.0, T74 W: 0]",0.25
erdos-renyi,75,25,88.0,0.009249527012823208,1.0638007147361783,10,41,10,"[T18 W: 0, T53 W: 7.0, T56 W: 2.0, T41 W: 16.0, T35 W: 0]",0.33
erdos-renyi,75,25,93.0,0.010482416591523895,1.0660504959422903,10,42,10,"[T34 W: 0, T41 W: 11.0, T45 W: 6.0, T7 W: 7.0, T50 W: 0]",0.33
erdos-renyi,75,25,94.0,0.010356985456148084,1.0488100484795064,10,45,10,"[T56 W: 0, T55 W: 18.0, T73 W: 4.0, T60 W: 9.0, T66 W: 0]",0.33
erdos-renyi,75,25,90.0,0.009708737864077669,1.084250269687163,10,43,10,"[T29 W: 0, T65 W: 18.0, T21 W: 5.0, T22 W: 8.0, T58 W: 0]",0.33
erdos-renyi,75,25,85.0,0.009436056838365897,0.9904529307282416,10,39,10,"[T0 W: 0, T32 W: 14.0, T44 W: 7.0, T43 W: 8.0, T58 W: 0]",0.33
erdos-renyi,75,19,41.0,0.005763283666010683,1.084621872364352,16,40,16,"[T15 W: 0, T57 W: 11.0, T34 W: 2.0, T21 W: 0]",0.25
erdos-renyi,75,19,48.0,0.006948465547191662,0.8885350318471338,16,31,16,"[T8 W: 0, T42 W: 8.0, T21 W: 14.0, T65 W: 0]",0.25
erdos-renyi,75,19,41.0,0.0057519640852974185,0.8656004489337823,16,33,16,"[T36 W: 0, T2 W: 6.0, T64 W: 8.0, T15 W: 4.0, T71 W: 0]",0.25
erdos-renyi,75,19,39.0,0.00537338109672086,0.8699366216588592,16,32,16,"[T18 W: 0, T56 W: 12.0, T67 W: 8.0, T59 W: 0]",0.25
erdos-renyi,75,19,46.0,0.006736965436438196,0.9381956649091974,16,34,16,"[T27 W: 0, T33 W: 6.0, T31 W: 16.0, T45 W: 0]",0.25
erdos-renyi,75,25,52.0,0.005757307351638618,0.9005757307351638,16,41,16,"[T7 W: 0, T59 W: 5.0, T31 W: 16.0, T20 W: 0]",0.33
erdos-renyi,75,25,62.0,0.006424870466321244,0.9978238341968912,16,47,16,"[T13 W: 0, T71 W: 7.0, T59 W: 4.0, T43 W: 4.0, T29 W: 0]",0.33
erdos-renyi,75,25,66.0,0.0070952483336916795,0.8937862825198882,16,43,16,"[T2 W: 0, T10 W: 16.0, T36 W: 2.0, T21 W: 11.0, T60 W: 0]",0.33
erdos-renyi,75,25,66.0,0.007010834926704908,1.0158274909708944,16,45,16,"[T12 W: 0, T47 W: 11.0, T71 W: 5.0, T21 W: 16.0, T25 W: 0]",0.33
erdos-renyi,75,25,51.0,0.005670446964643095,1.1213030909495219,16,49,16,"[T47 W: 0, T58 W: 14.0, T1 W: 4.0, T63 W: 0]",0.33
erdos-renyi,75,19,28.0,0.00391717963066592,0.8375769445998881,24,30,24,"[T30 W: 0, T31 W: 15.0, T33 W: 0]",0.25
erdos-renyi,75,19,34.0,0.004959159859976663,0.8576429404900817,24,30,24,"[T4 W: 0, T20 W: 16.0, T16 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004406580493537015,0.9331668625146886,24,34,24,"[T33 W: 0, T30 W: 13.0, T71 W: 0]",0.25
erdos-renyi,75,19,27.0,0.003938156359393232,0.844369894982497,24,31,24,"[T13 W: 0, T69 W: 9.0, T52 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004242081447963801,0.9225113122171946,24,34,24,"[T8 W: 0, T53 W: 14.0, T11 W: 0]",0.25
erdos-renyi,75,25,29.0,0.003173560954256949,0.8787480849201138,24,39,24,"[T5 W: 0, T20 W: 13.0, T17 W: 0]",0.33
erdos-renyi,75,25,36.0,0.003804692454026633,0.9082646374973579,24,42,24,"[T40 W: 0, T8 W: 8.0, T61 W: 10.0, T65 W: 0]",0.33
erdos-renyi,75,25,37.0,0.004321420228918477,0.9273534220976407,24,39,24,"[T37 W: 0, T27 W: 9.0, T59 W: 2.0, T51 W: 0]",0.33
erdos-renyi,75,25,43.0,0.004654687161723316,0.9288807101104135,24,40,24,"[T0 W: 0, T61 W: 9.0, T56 W: 12.0, T37 W: 0]",0.33
erdos-renyi,75,25,42.0,0.004579153946794592,0.9027474923680767,24,39,24,"[T4 W: 0, T43 W: 9.0, T52 W: 13.0, T69 W: 0]",0.33
erdos-renyi,75,19,29.0,0.004036748329621381,0.8182071269487751,48,30,48,"[T5 W: 0, T41 W: 14.0, T25 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004266211604095563,0.8802616609783845,48,30,48,"[T11 W: 0, T27 W: 16.0, T49 W: 0]",0.25
erdos-renyi,75,19,29.0,0.003954185983092446,0.8952822470684483,48,33,48,"[T34 W: 0, T11 W: 13.0, T41 W: 0]",0.25
erdos-renyi,75,19,29.0,0.004254694835680751,0.8117664319248826,48,31,48,"[T14 W: 0, T22 W: 15.0, T17 W: 0]",0.25
erdos-renyi,75,19,28.0,0.004050925925925926,0.8404224537037037,48,30,48,"[T27 W: 0, T23 W: 14.0, T57 W: 0]",0.25
erdos-renyi,75,25,33.0,0.0035438144329896907,0.8860609965635738,48,38,48,"[T35 W: 0, T69 W: 15.0, T53 W: 0]",0.33
erdos-renyi,75,25,30.0,0.0031752751905165114,0.8735182049110923,48,37,48,"[T27 W: 0, T10 W: 15.0, T39 W: 0]",0.33
erdos-renyi,75,25,34.0,0.0036425969573601886,0.8578315834583244,48,40,48,"[T33 W: 0, T43 W: 17.0, T50 W: 0]",0.33
erdos-renyi,75,25,35.0,0.0036397670549084857,1.007591514143095,48,41,48,"[T27 W: 0, T12 W: 17.0, T44 W: 0]",0.33
erdos-renyi,75,25,32.0,0.0033174372797014308,0.9605017623885549,48,41,48,"[T19 W: 0, T38 W: 15.0, T57 W: 0]",0.33
erdos-renyi,75,19,35.0,0.00510204081632653,0.8387755102040816,18,32,1d,"[T10 W: 0, T34 W: 13.0, T4 W: 7.0, T11 W: 0]",0.25
erdos-renyi,75,19,51.0,0.007044198895027625,0.8451657458563536,19,32,1d,"[T26 W: 0, T22 W: 15.0, T21 W: 8.0, T35 W: 0]",0.25
erdos-renyi,75,19,29.0,0.004104160769883952,0.7680441551089725,19,30,1d,"[T17 W: 0, T52 W: 17.0, T19 W: 0]",0.25
erdos-renyi,75,19,37.0,0.0054604486422668245,0.8512396694214877,18,31,1d,"[T19 W: 0, T20 W: 8.0, T72 W: 4.0, T34 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004330818664431405,0.8336127409891031,19,33,1d,"[T13 W: 0, T44 W: 8.0, T29 W: 3.0, T51 W: 0]",0.25
erdos-renyi,75,25,40.0,0.004673989249824725,0.8473942509932227,23,37,1d,"[T48 W: 0, T47 W: 14.0, T20 W: 8.0, T65 W: 0]",0.33
erdos-renyi,75,25,28.0,0.0030120481927710845,0.8510111876075731,24,37,1d,"[T1 W: 0, T8 W: 15.0, T57 W: 0]",0.33
erdos-renyi,75,25,38.0,0.0042448614834673815,0.8792448614834674,24,38,1d,"[T25 W: 0, T68 W: 5.0, T20 W: 12.0, T65 W: 0]",0.33
erdos-renyi,75,25,31.0,0.003189956781230706,0.9112986211154559,26,39,1d,"[T0 W: 0, T12 W: 14.0, T9 W: 0]",0.33
erdos-renyi,75,25,38.0,0.004051172707889125,0.9240938166311301,25,39,1d,"[T37 W: 0, T45 W: 14.0, T3 W: 4.0, T67 W: 0]",0.33
erdos-renyi,75,19,31.0,0.004319955406911929,0.8340301003344481,38,29,2d,"[T33 W: 0, T14 W: 14.0, T56 W: 0]",0.25
erdos-renyi,75,19,27.0,0.0037159372419488025,0.859344894026975,40,32,2d,"[T3 W: 0, T10 W: 9.0, T47 W: 0]",0.25
erdos-renyi,75,19,31.0,0.0045939537640782456,0.8236514522821576,36,31,2d,"[T43 W: 0, T59 W: 17.0, T55 W: 0]",0.25
erdos-renyi,75,19,27.0,0.0038483466362599773,0.8540478905359179,38,30,2d,"[T28 W: 0, T66 W: 18.0, T63 W: 0]",0.25
erdos-renyi,75,19,32.0,0.004633651896901245,0.8699681436432088,36,29,2d,"[T2 W: 0, T37 W: 15.0, T5 W: 0]",0.25
erdos-renyi,75,25,36.0,0.00398406374501992,0.9919212040725985,48,39,2d,"[T9 W: 0, T66 W: 18.0, T16 W: 0]",0.33
erdos-renyi,75,25,33.0,0.0035629453681710215,0.8905204059598358,50,38,2d,"[T11 W: 0, T5 W: 18.0, T50 W: 0]",0.33
erdos-renyi,75,25,31.0,0.0033319002579535683,0.8757523645743767,50,38,2d,"[T3 W: 0, T54 W: 16.0, T46 W: 0]",0.33
erdos-renyi,75,25,35.0,0.003963759909399773,0.9522083805209512,48,41,2d,"[T14 W: 0, T68 W: 18.0, T49 W: 0]",0.33
erdos-renyi,75,25,33.0,0.0035916412712233346,0.9276229865041359,50,39,2d,"[T29 W: 0, T52 W: 18.0, T64 W: 0]",0.33
erdos-renyi,75,19,34.0,0.004876649454962708,0.9974182444061962,76,39,4d,"[T5 W: 0, T52 W: 17.0, T61 W: 0]",0.25
erdos-renyi,75,19,26.0,0.0038111990618586926,0.8021108179419525,76,28,4d,"[T11 W: 0, T53 W: 17.0, T45 W: 0]",0.25
erdos-renyi,75,19,27.0,0.003849443969204448,0.8310521813515825,76,30,4d,"[T15 W: 0, T74 W: 18.0, T58 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004424778761061947,0.8655438195832144,72,30,4d,"[T13 W: 0, T40 W: 17.0, T22 W: 0]",0.25
erdos-renyi,75,19,27.0,0.004092149136101849,0.8387390118217641,72,29,4d,"[T25 W: 0, T34 W: 10.0, T52 W: 0]",0.25
erdos-renyi,75,25,31.0,0.003456735057983943,0.8841436217662801,96,39,4d,"[T16 W: 0, T34 W: 15.0, T47 W: 0]",0.33
erdos-renyi,75,25,33.0,0.0034663865546218486,0.8638655462184874,100,38,4d,"[T3 W: 0, T50 W: 17.0, T68 W: 0]",0.33
erdos-renyi,75,25,33.0,0.003533190578158458,0.9450749464668095,104,42,4d,"[T2 W: 0, T37 W: 15.0, T23 W: 0]",0.33
erdos-renyi,75,25,30.0,0.0033127208480565372,0.9693021201413428,96,42,4d,"[T7 W: 0, T28 W: 15.0, T31 W: 0]",0.33
erdos-renyi,75,25,33.0,0.0036089238845144356,0.9048556430446194,100,41,4d,"[T42 W: 0, T30 W: 15.0, T62 W: 0]",0.33
erdos-renyi,75,19,33.0,0.004632229084783829,0.842363840539023,114,29,6d,"[T19 W: 0, T58 W: 16.0, T20 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004254112308564946,0.8908111174134997,114,32,6d,"[T25 W: 0, T51 W: 12.0, T65 W: 0]",0.25
erdos-renyi,75,19,27.0,0.0039017341040462426,0.9106936416184971,108,33,6d,"[T25 W: 0, T23 W: 9.0, T55 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004279403644395362,0.8543622308117063,114,31,6d,"[T3 W: 0, T35 W: 16.0, T30 W: 0]",0.25
erdos-renyi,75,19,32.0,0.0044113592500689275,0.8118279569892473,114,29,6d,"[T1 W: 0, T16 W: 15.0, T49 W: 0]",0.25
erdos-renyi,75,25,34.0,0.0036301516122143923,0.8986760623531924,150,38,6d,"[T25 W: 0, T20 W: 17.0, T58 W: 0]",0.33
erdos-renyi,75,25,35.0,0.003615702479338843,0.9305785123966942,156,42,6d,"[T54 W: 0, T53 W: 18.0, T68 W: 0]",0.33
erdos-renyi,75,25,31.0,0.0033961437335670464,0.8859553023663453,144,37,6d,"[T9 W: 0, T74 W: 15.0, T24 W: 0]",0.33
erdos-renyi,75,25,35.0,0.0036865388666526226,0.9359595534021488,156,41,6d,"[T46 W: 0, T25 W: 17.0, T48 W: 0]",0.33
erdos-renyi,75,25,36.0,0.0037799244015119695,0.8569928601427972,150,37,6d,"[T9 W: 0, T62 W: 18.0, T61 W: 0]",0.33
erdos-renyi,75,19,27.0,0.004142374961644676,0.8651426818042345,144,30,8d,"[T15 W: 0, T6 W: 13.0, T32 W: 0]",0.25
erdos-renyi,75,19,34.0,0.004938988959907031,0.9446542707728065,144,33,8d,"[T20 W: 0, T41 W: 17.0, T56 W: 0]",0.25
erdos-renyi,75,19,32.0,0.004806248122559327,0.8748873535596275,144,30,8d,"[T37 W: 0, T13 W: 15.0, T39 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004032258064516129,0.8330645161290322,152,33,8d,"[T14 W: 0, T35 W: 18.0, T57 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004299226139294927,0.8303238750358268,152,31,8d,"[T8 W: 0, T72 W: 15.0, T59 W: 0]",0.25
erdos-renyi,75,25,33.0,0.003374233128834356,0.8597137014314928,208,37,8d,"[T0 W: 0, T65 W: 16.0, T25 W: 0]",0.33
erdos-renyi,75,25,32.0,0.003576218149307108,0.8710326329906124,192,38,8d,"[T40 W: 0, T46 W: 16.0, T52 W: 0]",0.33
erdos-renyi,75,25,32.0,0.0035674470457079154,0.8282051282051283,192,40,8d,"[T1 W: 0, T51 W: 17.0, T44 W: 0]",0.33
erdos-renyi,75,25,34.0,0.003732981993851559,0.8646245059288538,192,37,8d,"[T11 W: 0, T30 W: 17.0, T40 W: 0]",0.33
erdos-renyi,75,25,30.0,0.003269398430688753,0.879359197907585,200,38,8d,"[T27 W: 0, T28 W: 15.0, T47 W: 0]",0.33
erdos-renyi,75,19,32.0,0.004697592483852026,0.8683206106870229,180,31,10d,"[T3 W: 0, T69 W: 14.0, T61 W: 0]",0.25
erdos-renyi,75,19,26.0,0.003540305010893246,0.7854030501089324,190,32,10d,"[T9 W: 0, T54 W: 17.0, T23 W: 0]",0.25
erdos-renyi,75,19,32.0,0.004336043360433604,0.8994579945799458,190,32,10d,"[T57 W: 0, T0 W: 18.0, T59 W: 0]",0.25
erdos-renyi,75,19,27.0,0.003745837957824639,0.8695893451720311,190,33,10d,"[T1 W: 0, T8 W: 14.0, T40 W: 0]",0.25
erdos-renyi,75,19,27.0,0.003796400449943757,0.8083520809898763,190,31,10d,"[T5 W: 0, T47 W: 18.0, T38 W: 0]",0.25
erdos-renyi,75,25,32.0,0.0033655868742111907,0.9049221708035339,250,37,10d,"[T34 W: 0, T32 W: 15.0, T73 W: 0]",0.33
erdos-renyi,75,25,30.0,0.0032559149120902973,0.8844150206207945,250,41,10d,"[T34 W: 0, T54 W: 14.0, T48 W: 0]",0.33
erdos-renyi,75,25,31.0,0.003467561521252796,0.876062639821029,240,38,10d,"[T19 W: 0, T7 W: 14.0, T28 W: 0]",0.33
erdos-renyi,75,25,34.0,0.003492193919474117,0.9578882497945769,260,42,10d,"[T3 W: 0, T23 W: 17.0, T42 W: 0]",0.33
erdos-renyi,75,25,34.0,0.003581209184748262,0.8964609226880135,250,39,10d,"[T47 W: 0, T38 W: 17.0, T55 W: 0]",0.33
erdos-renyi,75,19,31.0,0.0043405208625035005,0.8293195183422011,228,32,12d,"[T25 W: 0, T9 W: 16.0, T37 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004208754208754209,1.0315656565656566,228,39,12d,"[T34 W: 0, T17 W: 16.0, T71 W: 0]",0.25
erdos-renyi,75,19,34.0,0.004600811907983762,0.7788903924221922,228,31,12d,"[T13 W: 0, T25 W: 17.0, T35 W: 0]",0.25
erdos-renyi,75,19,32.0,0.004589787722317842,0.8762191623637406,228,30,12d,"[T7 W: 0, T65 W: 17.0, T38 W: 0]",0.25
erdos-renyi,75,19,36.0,0.004858299595141701,0.965991902834008,240,36,12d,"[T3 W: 0, T2 W: 18.0, T15 W: 0]",0.25
erdos-renyi,75,25,36.0,0.0038232795242141037,1.0247451146983857,300,44,12d,"[T6 W: 0, T22 W: 18.0, T44 W: 0]",0.33
erdos-renyi,75,25,31.0,0.003399122807017544,0.8439692982456141,300,36,12d,"[T52 W: 0, T67 W: 16.0, T69 W: 0]",0.33
erdos-renyi,75,25,33.0,0.0036954087346024638,0.8938409854423293,288,36,12d,"[T9 W: 0, T74 W: 15.0, T40 W: 0]",0.33
erdos-renyi,75,25,29.0,0.003000206910821436,0.8556797020484171,300,39,12d,"[T4 W: 0, T18 W: 14.0, T28 W: 0]",0.33
erdos-renyi,75,25,33.0,0.0034175642087821046,0.9025476387738194,312,38,12d,"[T29 W: 0, T40 W: 17.0, T67 W: 0]",0.33
erdos-renyi,100,25,107.0,0.00840534171249018,1.0439905734485468,10,49,10,"[T46 W: 0, T29 W: 16.0, T74 W: 1.0, T0 W: 6.0, T29 W: 18.0, T72 W: 0]",0.25
erdos-renyi,100,25,101.0,0.008770406391108024,0.9492011114970476,10,45,10,"[T50 W: 0, T28 W: 16.0, T41 W: 4.0, T45 W: 8.0, T85 W: 10.0, T67 W: 0]",0.25
erdos-renyi,100,25,90.0,0.006955177743431221,1.0243431221020092,10,50,10,"[T25 W: 0, T92 W: 9.0, T76 W: 13.0, T52 W: 0]",0.25
erdos-renyi,100,25,91.0,0.007374392220421394,0.9977309562398703,10,49,10,"[T74 W: 0, T72 W: 14.0, T43 W: 7.0, T72 W: 18.0, T87 W: 0]",0.25
erdos-renyi,100,25,99.0,0.008097497137248487,1.0,10,54,10,"[T73 W: 0, T84 W: 11.0, T57 W: 6.0, T66 W: 15.0, T82 W: 0]",0.25
erdos-renyi,100,33,146.0,0.00892966360856269,1.1023853211009174,10,54,10,"[T21 W: 0, T55 W: 9.0, T86 W: 11.0, T55 W: 5.0, T30 W: 18.0, T82 W: 0]",0.33
erdos-renyi,100,33,145.0,0.008635064316341114,1.052286803239638,10,57,10,"[T41 W: 0, T20 W: 16.0, T68 W: 5.0, T16 W: 10.0, T57 W: 14.0, T97 W: 0]",0.33
erdos-renyi,100,33,121.0,0.007344015537751882,1.1951930080116533,10,57,10,"[T33 W: 0, T82 W: 18.0, T94 W: 3.0, T18 W: 4.0, T70 W: 9.0, T46 W: 0]",0.33
erdos-renyi,100,33,140.0,0.008416496332812311,1.1151857640976313,10,56,10,"[T47 W: 0, T34 W: 16.0, T31 W: 4.0, T19 W: 1.0, T83 W: 10.0, T56 W: 9.0, T88 W: 0]",0.33
erdos-renyi,100,33,142.0,0.008988479554373971,1.041144448664388,10,50,10,"[T54 W: 0, T48 W: 13.0, T86 W: 7.0, T58 W: 11.0, T37 W: 9.0, T76 W: 0]",0.33
erdos-renyi,100,25,62.0,0.005011315874555448,0.8943582282573553,16,47,16,"[T13 W: 0, T48 W: 10.0, T49 W: 4.0, T48 W: 12.0, T62 W: 0]",0.25
erdos-renyi,100,25,55.0,0.00441483384170814,0.9500722427355915,16,48,16,"[T67 W: 0, T68 W: 12.0, T46 W: 5.0, T70 W: 0]",0.25
erdos-renyi,100,25,55.0,0.0043859649122807015,0.8994417862838916,16,45,16,"[T4 W: 0, T64 W: 5.0, T50 W: 6.0, T85 W: 6.0, T5 W: 0]",0.25
erdos-renyi,100,25,62.0,0.004972730189284569,0.8697465511709978,16,42,16,"[T46 W: 0, T14 W: 15.0, T62 W: 11.0, T91 W: 0]",0.25
erdos-renyi,100,25,68.0,0.005437390052774668,0.8986886294578602,16,44,16,"[T32 W: 0, T0 W: 10.0, T28 W: 18.0, T40 W: 0]",0.25
erdos-renyi,100,33,80.0,0.0047875523638539795,0.967803710353082,16,55,16,"[T31 W: 0, T35 W: 12.0, T7 W: 3.0, T35 W: 14.0, T58 W: 0]",0.33
erdos-renyi,100,33,85.0,0.005030181086519115,0.9982246419694638,16,59,16,"[T24 W: 0, T2 W: 14.0, T7 W: 4.0, T2 W: 4.0, T71 W: 0]",0.33
erdos-renyi,100,33,73.0,0.004568782075353611,0.9491801226686695,16,51,16,"[T54 W: 0, T17 W: 7.0, T40 W: 5.0, T14 W: 15.0, T93 W: 0]",0.33
erdos-renyi,100,33,84.0,0.005111976630963973,0.9453505355404089,16,56,16,"[T28 W: 0, T22 W: 14.0, T90 W: 13.0, T80 W: 18.0, T66 W: 0]",0.33
erdos-renyi,100,33,81.0,0.004860194407776311,1.0546621864874595,16,60,16,"[T3 W: 0, T70 W: 10.0, T74 W: 4.0, T70 W: 16.0, T37 W: 0]",0.33
erdos-renyi,100,25,38.0,0.0030819140308191405,0.8630981346309814,24,43,24,"[T7 W: 0, T92 W: 7.0, T65 W: 9.0, T98 W: 0]",0.25
erdos-renyi,100,25,33.0,0.0028147389969293756,0.8279597407028318,24,39,24,"[T43 W: 0, T94 W: 7.0, T96 W: 8.0, T55 W: 0]",0.25
erdos-renyi,100,25,37.0,0.0030322897885592527,0.7924930339288642,24,40,24,"[T12 W: 0, T96 W: 8.0, T22 W: 6.0, T40 W: 0]",0.25
erdos-renyi,100,25,38.0,0.0031671945324220703,0.8789798299716619,24,41,24,"[T8 W: 0, T68 W: 7.0, T78 W: 4.0, T44 W: 0]",0.25
erdos-renyi,100,25,40.0,0.0029590176061547566,0.8521970705725699,24,51,24,"[T50 W: 0, T74 W: 12.0, T29 W: 6.0, T95 W: 0]",0.25
erdos-renyi,100,33,55.0,0.0034405104466408106,0.9006005254597773,24,51,24,"[T33 W: 0, T90 W: 12.0, T70 W: 3.0, T88 W: 14.0, T47 W: 0]",0.33
erdos-renyi,100,33,50.0,0.0029751279305010115,1.0051172200404617,24,59,24,"[T17 W: 0, T95 W: 11.0, T19 W: 8.0, T99 W: 0]",0.33
erdos-renyi,100,33,49.0,0.0030431002359955286,0.9519314370885604,24,53,24,"[T27 W: 0, T59 W: 13.0, T36 W: 12.0, T71 W: 0]",0.33
