graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,10,32.0,0.02867383512544803,1.3405017921146953,10,14,10,"[N:T1,0,[], N:T24,32.0,[]]",huffman
erdos-renyi,25,10,34.0,0.02866779089376054,1.308600337268128,10,14,10,"[N:T5,0,[], N:T19,34.0,[]]",huffman
erdos-renyi,25,10,32.0,0.02831858407079646,1.5132743362831858,10,16,10,"[N:T21,0,[], N:T5,32.0,[]]",huffman
erdos-renyi,25,10,36.0,0.026905829596412557,1.4514200298953661,10,18,10,"[N:T16,0,[], N:T1,36.0,[]]",huffman
erdos-renyi,25,1,18.0,0.17307692307692307,2.0,16,3,16,"[N:T9,0,[], N:T7,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.15517241379310345,2.0,16,4,16,"[N:T0,0,[], N:T4,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.1232876712328767,1.6575342465753424,16,3,16,"[N:T22,0,[], N:T20,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.32142857142857145,2.0,16,2,16,"[N:T13,0,[], N:T10,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.15,1.7833333333333334,16,4,16,"[N:T5,0,[], N:T21,18.0,[]]",huffman
erdos-renyi,25,2,22.0,0.05641025641025641,1.564102564102564,16,6,16,"[N:T16,0,[], N:T15,22.0,[]]",huffman
erdos-renyi,25,2,16.0,0.08602150537634409,1.6344086021505377,16,4,16,"[N:T7,0,[], N:T14,16.0,[]]",huffman
erdos-renyi,25,2,20.0,0.07407407407407407,1.6666666666666667,16,7,16,"[N:T12,0,[], N:T23,20.0,[]]",huffman
erdos-renyi,25,2,20.0,0.1388888888888889,1.7222222222222223,16,4,16,"[N:T21,0,[], N:T14,20.0,[]]",huffman
erdos-renyi,25,2,20.0,0.10101010101010101,1.4242424242424243,16,3,16,"[N:T20,0,[], N:T8,20.0,[]]",huffman
erdos-renyi,25,3,30.0,0.07653061224489796,1.6581632653061225,16,7,16,"[N:T15,0,[], N:T16,30.0,[]]",huffman
erdos-renyi,25,3,18.0,0.05732484076433121,1.6560509554140128,16,7,16,"[N:T12,0,[], N:T24,18.0,[]]",huffman
erdos-renyi,25,3,26.0,0.05394190871369295,1.4273858921161826,16,7,16,"[N:T12,0,[], N:T10,26.0,[]]",huffman
erdos-renyi,25,3,22.0,0.05,1.4,16,6,16,"[N:T19,0,[], N:T1,22.0,[]]",huffman
erdos-renyi,25,3,34.0,0.10365853658536585,1.6097560975609757,16,6,16,"[N:T2,0,[], N:T12,34.0,[]]",huffman
erdos-renyi,25,4,30.0,0.06097560975609756,1.7276422764227641,16,10,16,"[N:T5,0,[], N:T16,30.0,[]]",huffman
erdos-renyi,25,4,30.0,0.054945054945054944,1.3882783882783882,16,7,16,"[N:T9,0,[], N:T17,30.0,[]]",huffman
erdos-renyi,25,4,22.0,0.05069124423963134,1.5299539170506913,16,7,16,"[N:T17,0,[], N:T9,22.0,[]]",huffman
erdos-renyi,25,4,32.0,0.07174887892376682,1.4215246636771302,16,8,16,"[N:T15,0,[], N:T12,32.0,[]]",huffman
erdos-renyi,25,4,30.0,0.05319148936170213,1.4893617021276595,16,8,16,"[N:T20,0,[], N:T1,30.0,[]]",huffman
erdos-renyi,25,5,34.0,0.06319702602230483,1.4721189591078068,16,7,16,"[N:T22,0,[], N:T7,34.0,[]]",huffman
erdos-renyi,25,5,30.0,0.0473186119873817,1.4952681388012619,16,9,16,"[N:T8,0,[], N:T22,30.0,[]]",huffman
erdos-renyi,25,5,28.0,0.0462046204620462,1.3267326732673268,16,8,16,"[N:T14,0,[], N:T6,28.0,[]]",huffman
erdos-renyi,25,5,28.0,0.059574468085106386,1.4297872340425533,16,7,16,"[N:T8,0,[], N:T22,28.0,[]]",huffman
erdos-renyi,25,5,32.0,0.05714285714285714,1.4142857142857144,16,9,16,"[N:T13,0,[], N:T2,32.0,[]]",huffman
erdos-renyi,25,6,36.0,0.043689320388349516,1.4975728155339805,16,12,16,"[N:T12,0,[], N:T18,36.0,[]]",huffman
erdos-renyi,25,6,34.0,0.04735376044568245,1.4289693593314763,16,10,16,"[N:T2,0,[], N:T11,34.0,[]]",huffman
erdos-renyi,25,6,30.0,0.04335260115606936,1.4046242774566473,16,9,16,"[N:T14,0,[], N:T8,30.0,[]]",huffman
erdos-renyi,25,6,26.0,0.037037037037037035,1.3561253561253561,16,9,16,"[N:T16,0,[], N:T11,26.0,[]]",huffman
erdos-renyi,25,6,34.0,0.04106280193236715,1.3671497584541064,16,10,16,"[N:T11,0,[], N:T1,34.0,[]]",huffman
erdos-renyi,25,7,34.0,0.036016949152542374,1.3601694915254237,16,12,16,"[N:T1,0,[], N:T14,34.0,[]]",huffman
erdos-renyi,25,7,30.0,0.04792332268370607,1.3833865814696487,16,9,16,"[N:T8,0,[], N:T19,30.0,[]]",huffman
erdos-renyi,25,7,34.0,0.03803131991051454,1.2930648769574944,16,12,16,"[N:T21,0,[], N:T22,34.0,[]]",huffman
erdos-renyi,25,7,32.0,0.0425531914893617,1.3563829787234043,16,9,16,"[N:T24,0,[], N:T3,32.0,[]]",huffman
erdos-renyi,25,7,34.0,0.03981264637002342,1.5035128805620608,16,12,16,"[N:T17,0,[], N:T8,34.0,[]]",huffman
erdos-renyi,25,8,36.0,0.04128440366972477,1.385321100917431,16,11,16,"[N:T12,0,[], N:T6,36.0,[]]",huffman
erdos-renyi,25,8,32.0,0.033126293995859216,1.5175983436853002,16,15,16,"[N:T13,0,[], N:T1,32.0,[]]",huffman
erdos-renyi,25,8,32.0,0.035794183445190156,1.429530201342282,16,11,16,"[N:T7,0,[], N:T11,32.0,[]]",huffman
erdos-renyi,25,8,34.0,0.03063063063063063,1.3477477477477477,16,13,16,"[N:T6,0,[], N:T5,34.0,[]]",huffman
erdos-renyi,25,8,30.0,0.03597122302158273,1.474820143884892,16,12,16,"[N:T21,0,[], N:T3,30.0,[]]",huffman
erdos-renyi,25,9,32.0,0.027874564459930314,1.3815331010452963,16,14,16,"[N:T2,0,[], N:T23,32.0,[]]",huffman
erdos-renyi,25,9,30.0,0.026785714285714284,1.2964285714285715,16,12,16,"[N:T11,0,[], N:T3,30.0,[]]",huffman
