graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,6,34.0,0.043478260869565216,1.4040920716112533,16,10,16,"[N:T0,0,[], N:T16,34.0,[]]",bfs
erdos-renyi,25,6,34.0,0.05,1.423529411764706,16,11,16,"[N:T6,0,[], N:T0,34.0,[]]",bfs
erdos-renyi,25,6,30.0,0.040983606557377046,1.4918032786885247,16,11,16,"[N:T23,0,[], N:T6,30.0,[]]",bfs
erdos-renyi,25,6,36.0,0.046875,1.3697916666666667,16,10,16,"[N:T2,0,[], N:T22,36.0,[]]",bfs
erdos-renyi,25,7,30.0,0.03787878787878788,1.3232323232323233,16,10,16,"[N:T19,0,[], N:T6,30.0,[]]",bfs
erdos-renyi,25,7,34.0,0.038202247191011236,1.3370786516853932,16,12,16,"[N:T0,0,[], N:T9,34.0,[]]",bfs
erdos-renyi,25,7,32.0,0.03836930455635491,1.3573141486810552,16,10,16,"[N:T7,0,[], N:T14,32.0,[]]",bfs
erdos-renyi,25,7,34.0,0.03944315545243619,1.3642691415313226,16,11,16,"[N:T6,0,[], N:T7,34.0,[]]",bfs
erdos-renyi,25,7,30.0,0.03164556962025317,1.3248945147679325,16,10,16,"[N:T21,0,[], N:T2,30.0,[]]",bfs
erdos-renyi,25,8,36.0,0.036,1.458,16,16,16,"[N:T23,0,[], N:T6,36.0,[]]",bfs
erdos-renyi,25,8,34.0,0.03563941299790356,1.2914046121593292,16,13,16,"[N:T3,0,[], N:T4,34.0,[]]",bfs
erdos-renyi,25,8,30.0,0.03529411764705882,1.3858823529411766,16,12,16,"[N:T23,0,[], N:T15,30.0,[]]",bfs
erdos-renyi,25,8,32.0,0.0350109409190372,1.350109409190372,16,11,16,"[N:T5,0,[], N:T0,32.0,[]]",bfs
erdos-renyi,25,8,34.0,0.037037037037037035,1.4444444444444444,16,11,16,"[N:T2,0,[], N:T8,34.0,[]]",bfs
erdos-renyi,25,9,36.0,0.032432432432432434,1.3945945945945946,16,13,16,"[N:T15,0,[], N:T6,36.0,[]]",bfs
