graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,7,18.0,0.02278481012658228,1.3670886075949367,16,10,16,"[T0 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.022113022113022112,1.3366093366093366,16,9,16,"[T14 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.022222222222222223,1.3975308641975308,16,11,16,"[T0 W: 0, T13 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.019148936170212766,1.4723404255319148,16,14,16,"[T16 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.017543859649122806,1.387914230019493,16,13,16,"[T22 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.018711018711018712,1.4116424116424116,16,12,16,"[T19 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.018480492813141684,1.297741273100616,16,12,16,"[T9 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,8,21.0,0.021739130434782608,1.7060041407867494,16,17,16,"[T8 W: 0, T14 W: 21.0]",egobalance
erdos-renyi,25,9,18.0,0.017110266159695818,1.3079847908745248,16,13,16,"[T4 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.017543859649122806,1.3489278752436646,16,12,16,"[T4 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.01775147928994083,1.4418145956607495,16,16,16,"[T12 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,9,16.0,0.014184397163120567,1.3936170212765957,16,16,16,"[T1 W: 0, T16 W: 16.0]",egobalance
erdos-renyi,25,9,18.0,0.014492753623188406,1.4814814814814814,16,16,16,"[T14 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.01517706576728499,1.3979763912310286,16,15,16,"[T3 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.013513513513513514,1.2702702702702702,16,13,16,"[T0 W: 0, T10 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015126050420168067,1.4554621848739495,16,18,16,"[T9 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015384615384615385,1.411965811965812,16,16,16,"[T1 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.013953488372093023,1.331782945736434,16,15,16,"[T7 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,1,9.0,0.09183673469387756,2.0,24,5,24,"[T1 W: 0, T0 W: 9.0]",egobalance
erdos-renyi,25,1,18.0,0.11538461538461539,1.4615384615384615,24,5,24,"[T2 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,1,16.0,0.09195402298850575,1.4827586206896552,24,3,24,"[T5 W: 0, T12 W: 16.0]",egobalance
erdos-renyi,25,1,9.0,0.07258064516129033,2.0,24,4,24,"[T5 W: 0, T21 W: 9.0]",egobalance
erdos-renyi,25,1,9.0,0.1323529411764706,2.0,24,4,24,"[T16 W: 0, T14 W: 9.0]",egobalance
erdos-renyi,25,2,14.0,0.09210526315789473,1.5394736842105263,24,4,24,"[T19 W: 0, T5 W: 14.0]",egobalance
erdos-renyi,25,2,16.0,0.08333333333333333,1.2916666666666667,24,5,24,"[T3 W: 0, T7 W: 16.0]",egobalance
erdos-renyi,25,2,18.0,0.06338028169014084,1.380281690140845,24,7,24,"[T19 W: 0, T9 W: 18.0]",egobalance
erdos-renyi,25,2,16.0,0.06504065040650407,1.5203252032520325,24,4,24,"[T7 W: 0, T18 W: 16.0]",egobalance
erdos-renyi,25,2,13.0,0.07065217391304347,1.6956521739130435,24,3,24,"[T8 W: 0, T12 W: 13.0]",egobalance
erdos-renyi,25,3,18.0,0.0410958904109589,1.5251141552511416,24,6,24,"[T20 W: 0, T18 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.072,1.464,24,5,24,"[T1 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,3,14.0,0.03888888888888889,1.538888888888889,24,7,24,"[T12 W: 0, T2 W: 14.0]",egobalance
erdos-renyi,25,3,16.0,0.057971014492753624,1.6956521739130435,24,6,24,"[T3 W: 0, T2 W: 16.0]",egobalance
erdos-renyi,25,3,16.0,0.04,1.605,24,8,24,"[T16 W: 0, T3 W: 16.0]",egobalance
erdos-renyi,25,4,18.0,0.045,1.415,24,6,24,"[T14 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.034482758620689655,1.3065134099616857,24,6,24,"[T2 W: 0, T6 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.05027932960893855,1.5195530726256983,24,7,24,"[T7 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.031914893617021274,1.4609929078014185,24,8,24,"[T8 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.04945054945054945,1.3846153846153846,24,6,24,"[T0 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.029315960912052116,1.482084690553746,24,10,24,"[T12 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.028481012658227847,1.3291139240506329,24,8,24,"[T0 W: 0, T17 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.030821917808219176,1.428082191780822,24,9,24,"[T6 W: 0, T9 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.023376623376623377,1.438961038961039,24,11,24,"[T4 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.022443890274314215,1.3167082294264338,24,10,24,"[T23 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.022277227722772276,1.448019801980198,24,11,24,"[T0 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.02564102564102564,1.4074074074074074,24,10,24,"[T1 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.021791767554479417,1.334140435835351,24,10,24,"[T11 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.036885245901639344,1.348360655737705,24,9,24,"[T5 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.022332506203473945,1.4267990074441688,24,11,24,"[T3 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.019067796610169493,1.4279661016949152,24,14,24,"[T6 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.021686746987951807,1.436144578313253,24,10,24,"[T20 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.023872679045092837,1.4084880636604775,24,11,24,"[T6 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.018255578093306288,1.3610547667342798,24,12,24,"[T11 W: 0, T1 W: 18.0]",egobalance
